Unnamed: 0,Unnamed: 1,Unnamed: 2,Nepal Stock Exchang Limited,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,Sectorwise Market Capitalization,,,,,,,,,
,,,17July 2004 to 16th July 2005 (Fiscal Year 2061/062),,,,,,,,,
,,,Date/Month,Commercial,  Manufacturing &,           Hotel,Others,   Trading, Insurance,Finance,Development,     Total
,,,Sharwan 2061,Bank,Processing,,,,,,Banking,
,,,2005-06-20 00:00:00,38817.8,5025.2,2323.28,4351.86,634.52,3850.2,3651.86,1044.37,59699.09
,,,2005-06-21 00:00:00,39153.89,5025.2,2323.28,4435.76,634.52,3850.2,3651.18,1044.61,60118.64
,,,2005-06-22 00:00:00,39299.09,5026.47,2323.28,4351.86,634.52,3850.3,3654.59,1045.37,60185.48
,,,2005-06-26 00:00:00,39243.8,5026.47,2323.28,4351.86,634.52,3846.7,3651.89,1034.77,60113.29
,,,2005-06-27 00:00:00,39181.8,5022.64,2323.28,4351.86,634.52,3835.2,3638.09,1034.77,60022.16
,,,2005-06-28 00:00:00,39224.12,5022.64,2323.28,4435.76,634.52,3835.5,3652.99,1035.77,60164.58
,,,2005-06-29 00:00:00,39414.99,5022.64,2323.28,4351.86,634.52,3834.6,3650.23,1036.17,60268.28
,,,2005-06-30 00:00:00,39328.93,5023.91,2298.38,4351.86,634.52,3854.4,3653.68,1038.37,60184.05
,,,2005-07-03 00:00:00,39247.31,5023.91,2308.38,4435.76,634.52,3854.12,3668.76,1039.97,60212.73
,,,2005-07-04 00:00:00,39297.09,5023.91,2308.38,4435.76,634.52,3812.65,3660.01,1035.17,60207.5
,,,2005-07-05 00:00:00,39589.93,5023.91,2308.38,4435.76,634.52,3775.11,3668.33,1040.37,60476.32
,,,2005-07-06 00:00:00,39787.52,5023.91,2308.38,4561.62,634.52,3820,3684.78,1036.67,60857.41
,,,2005-07-10 00:00:00,39912.96,5023.91,2308.38,4603.58,635.88,3820,3681.88,1037.67,61024.26
,,,2005-07-11 00:00:00,39912.23,5023.91,2308.38,4603.58,635.88,3816.97,3673.29,1042.07,61016.31
,,,2005-07-12 00:00:00,40100.34,5023.91,2308.38,4603.58,635.88,3880.75,3673.89,1042.07,61268.8
,,,2005-07-13 00:00:00,40056.74,5024.83,2308.38,4594.62,635.88,3954.6,3671.89,1050.07,61297.02
,,,2005-07-14 00:00:00,40119.88,5024.83,2308.38,4594.62,635.88,3966.1,3666.13,1050.07,61365.89
