Nepal Stock Exchange Limited.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
2003-09-08 00:00:00,199.34,259.31,189.67,142.25,95.88,239.16,202.27,243.34,204.36
2003-09-10 00:00:00,200.45,259.31,189.67,141.74,95.88,239.16,202.05,243.34,205.02
2003-09-11 00:00:00,202.22,259.31,189.67,141.74,95.88,238.56,202.87,243.34,206.11
2003-09-12 00:00:00,204.57,259.31,188.9,141.74,94.29,238.77,203.17,241.94,207.54
2003-09-15 00:00:00,205.14,259.31,188.9,141.74,94.29,239.52,204,243.49,208
2003-09-16 00:00:00,205.6,259.31,188.9,141.74,94.29,240.08,204.11,243.94,208.32
2003-09-17 00:00:00,205.85,259.31,188.9,141.74,94.29,239.47,204.44,243.37,208.46
,,,,,,,,,
Date/Month,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
"Aswin, 060",,,,,,,,,
2003-09-18 00:00:00,205.21,259.31,188.9,141.74,94.29,239.47,204.16,244.54,208.07
2003-09-19 00:00:00,204.28,259.31,188.9,141.74,94.29,239.47,205.37,244.54,207.58
2003-09-22 00:00:00,204.04,259.31,188.9,141.74,94.29,239.97,204.94,244.54,207.43
2003-09-23 00:00:00,204.07,259.31,188.9,141.74,94.29,239.72,204.67,244.19,207.41
2003-09-24 00:00:00,203.58,256.15,187.85,141.61,94.29,238.22,204.97,242.25,206.58
2003-09-25 00:00:00,203.68,256.15,187.85,141.61,94.29,237.67,204.97,241.55,206.59
2003-09-26 00:00:00,204.47,256.15,187.85,141.61,94.29,237.42,205.17,241.55,207.08
2003-09-29 00:00:00,204.04,256.15,187.85,141.09,94.29,238.2,205.08,241.55,206.84
2003-09-30 00:00:00,204.03,256.15,188.23,141.09,94.29,237.8,204.95,241.55,206.83
2003-10-01 00:00:00,204.27,256.15,188.23,141.09,94.29,237.8,204.4,242.25,206.96
2003-10-08 00:00:00,203.65,256.15,188.23,141.09,94.29,237.92,204.42,242.25,206.58
2003-10-09 00:00:00,204.54,256.15,187.56,141.09,94.29,237.92,203.48,242.64,207.03
2003-10-10 00:00:00,204.55,256.15,187.18,141.09,94.29,237.31,202.86,242.64,206.93
2003-10-13 00:00:00,204.55,256.15,187.18,141.09,94.29,238.07,202.38,242.25,206.93
2003-10-14 00:00:00,204.72,256.15,187.18,141.09,94.29,238.07,202.25,242.25,207.03
2003-10-15 00:00:00,204.8,256.15,187.18,140.83,94.29,238.07,202.7,242.25,207.06
2003-10-16 00:00:00,204.09,259.27,187.18,140.83,97.99,236.88,201.9,242.25,207.6
2003-10-17 00:00:00,205.09,259.27,187.18,140.83,97.99,237.38,200.98,241.55,207.54
,,,,,,,,,
,,,,,,,,,
Date/Month,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
"Kartik, 060",,,,,,,,,
2003-10-20 00:00:00,205.24,259.27,187.18,140.83,97.99,237.13,206.71,241.55,208.03
2003-10-21 00:00:00,205.64,259.27,187.18,140.31,97.99,236.37,201.04,241.55,207.81
2003-10-22 00:00:00,204.54,259.27,187.18,140.31,99.58,236.62,206.77,240.5,207.58
2003-10-23 00:00:00,204.82,259.27,187.18,140.31,99.58,236.62,206.54,240.15,207.73
2003-10-24 00:00:00,205.11,259.27,187.56,140.31,99.58,236.62,206.57,240.15,207.94
2003-10-28 00:00:00,205.03,259.27,187.56,140.31,99.58,236.62,200.34,240.15,207.89
2003-10-29 00:00:00,205.18,259.27,187.18,140.31,99.58,236.62,200.29,239.7,207.49
2003-10-30 00:00:00,205.19,259.27,187.18,140.31,99.58,236.62,200.29,238.15,207.46
2003-10-31 00:00:00,205.54,259.27,187.18,140.31,99.58,236.62,199.65,237.06,207.65
2003-11-03 00:00:00,205.78,259.27,187.56,140.31,99.58,236.62,199.23,237.84,207.8
2003-11-04 00:00:00,205.87,259.27,187.56,140.31,99.58,241.26,198.35,238.23,208.1
2003-11-05 00:00:00,205.09,259.27,187.56,140.31,99.58,241.26,198.32,239.39,207.57
2003-11-06 00:00:00,204.55,259.27,187.56,140.31,103.55,241.14,198.37,237.96,207.31
2003-11-07 00:00:00,204.49,259.27,187.56,140.31,103.55,240.7,198.53,239.01,207.28
2003-11-10 00:00:00,204.26,259.27,185.55,140.31,103.55,240.7,198.76,240.95,207.04
2003-11-11 00:00:00,204.38,259.27,185.55,140.31,103.55,240.96,198.78,240.95,207.15
2003-11-12 00:00:00,204.45,259.27,185.55,140.31,103.55,240.73,199.03,243.28,207.23
2003-11-13 00:00:00,203.76,258.73,184.4,140.31,103.55,240.99,199.03,242.11,206.67
2003-11-14 00:00:00,202.93,258.73,184.4,140.31,103.55,241.21,199.54,242.42,206.21
,,,,,,,,,
Date/Month,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
"Marg, 060",,,,,,,,,
2003-11-17 00:00:00,203.17,258.7,184.02,140.31,103.55,240.96,199.62,242.42,206.33
2003-11-18 00:00:00,203.61,258.78,182,140.31,103.55,240.73,199.73,242.07,206.45
2003-11-19 00:00:00,204.15,258.78,182,140.31,103.55,240.73,199.12,241.68,206.72
2003-11-20 00:00:00,203.45,259.75,182,140.31,103.55,240.73,199.77,241.68,206.4
2003-11-21 00:00:00,202.88,259.75,182,140.31,103.55,240.56,199.53,241.68,206
2003-11-24 00:00:00,202.46,259.75,181.43,140.31,103.55,240.81,200.42,241.68,205.83
2003-11-25 00:00:00,204.3,259.75,181.81,140.31,103.55,239.07,199.84,241.78,207.01
2003-11-26 00:00:00,204.72,259.75,181.81,140.31,103.55,238.81,199.79,241.78,207.13
2003-11-27 00:00:00,204.19,251.63,182.2,140.31,103.55,139.52,199.73,239.55,206.76
2003-11-28 00:00:00,203.75,251.63,182.2,140.31,103.55,239.52,199.48,239.55,205.66
2003-12-01 00:00:00,202.76,251.63,182.2,140.31,103.55,238.86,199.67,239.55,205.03
2003-12-02 00:00:00,205.09,251.63,182.2,140.31,103.55,238.07,199.72,238.05,204.96
2003-12-03 00:00:00,204.55,251.63,182.87,140.31,103.55,238.83,199.66,238.4,205.36
2003-12-04 00:00:00,204.49,247.25,182.87,140.31,103.55,237.57,199.46,238.4,205.18
2003-12-05 00:00:00,202.14,257.05,182.87,140.31,103.55,237.82,197.5,238.4,204.09
2003-12-08 00:00:00,204.44,257.35,183.26,140.31,103.55,237.57,197.26,238.4,206.28
2003-12-09 00:00:00,204.73,257.35,182.87,140.31,103.55,237.21,196.82,238.48,206.4
2003-12-10 00:00:00,204.71,257.35,182.87,140.31,103.55,236.32,197.1,238.87,206.35
2003-12-11 00:00:00,204.66,257.35,184.88,140.31,103.55,236.06,197.14,238.52,206.42
2003-12-12 00:00:00,197.49,265.71,184.88,140.31,94.29,236.06,196.47,239.3,202.47
2003-12-15 00:00:00,196.74,265.71,184.88,140.31,94.29,236.06,196.47,238.95,201.94
,,,,,,,,,
Date/Month,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
"Poush, 060",,,,,,,,,
2003-12-16 00:00:00,196.42,265.45,186.89,140.31,94.29,235.56,197.15,138.83,201.88
2003-12-17 00:00:00,195.82,265.45,186.89,140.31,94.29,235.56,196.97,239.18,201.5
2003-12-18 00:00:00,195.76,265.45,188.91,140.31,94.29,236.06,195.64,239.87,201.56
2003-12-19 00:00:00,195.7,265.45,188.91,140.31,94.29,236.32,195.7,239.87,201.54
2003-12-22 00:00:00,195.63,265.45,188.91,140.31,94.29,236.32,195.73,240.65,201.51
2003-12-23 00:00:00,195.26,265.45,188.91,140.31,94.29,236.32,195.73,241.35,201.29
2003-12-24 00:00:00,195.09,265.45,188.91,139.79,94.29,237.07,195.82,241.35,201.22
2003-12-25 00:00:00,195.57,265.45,188.33,139.79,94.29,237.83,195.77,241.35,201.52
2003-12-26 00:00:00,195.86,265.45,188.33,139.79,94.29,237.58,195.42,240.92,201.65
2003-12-27 00:00:00,196.74,265.45,188.33,139.79,94.29,238.59,194.6,241.7,202.23
2003-12-30 00:00:00,195.33,265.45,187.76,139.79,94.4,237.41,194.39,242.09,201.23
2003-12-31 00:00:00,196.01,265.45,187.76,139.79,94.4,237.21,193.64,241.35,201.57
2004-01-01 00:00:00,196.5,265.45,187.76,139.79,94.4,237.21,193.65,241.35,201.88
2004-01-02 00:00:00,196.82,265.45,187.18,139.79,94.4,228.95,192.81,241.08,201.52
2004-01-05 00:00:00,196.77,265.71,187.18,139.79,94.4,228.9,192.71,241.08,201.51
2004-01-06 00:00:00,197.25,265.71,187.18,139.79,94.4,229.15,192.52,241.47,201.82
2004-01-07 00:00:00,196.82,264.8,187.18,139.79,94.4,229.66,192.94,241.47,201.51
2004-01-08 00:00:00,196.57,265.93,187.18,139.79,94.4,230.16,192.64,240.77,201.46
2004-01-09 00:00:00,195.84,265.72,185.17,139.79,94.4,230.16,192.82,240.42,200.84
2004-01-12 00:00:00,196.65,265.72,185.17,139.79,94.4,230.1,192.2,242.36,201.34
2004-01-13 00:00:00,197.98,265.72,185.17,139.79,94.4,230.1,192.34,242.36,202.19
2004-01-14 00:00:00,197.77,265.72,184.01,139.79,94.4,230.01,192.03,242.36,201.95
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Date/Month,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
Magh 2060,,,,,,,,,
2004-01-15 00:00:00,198.88,265.72,184.01,140.31,94.4,229.76,192.12,242.36,202.65
2004-01-16 00:00:00,201.61,265.72,184.01,140.31,94.4,230.26,192.57,242.36,204.41
2004-01-19 00:00:00,204.08,265.72,184.01,140.31,94.4,230.76,192.99,242.36,206.02
2004-01-20 00:00:00,206.65,265.72,184.01,140.31,94.4,232.02,194.38,242.36,207.8
2004-01-21 00:00:00,206.76,265.72,184.01,140.31,94.4,232.12,194.76,241.91,207.89
2004-01-22 00:00:00,210.15,265.72,184.01,140.31,94.4,233.38,195.35,241.91,210.13
2004-01-23 00:00:00,213.34,265.72,184.01,140.31,94.4,234.14,195.71,241.91,212.23
2004-01-26 00:00:00,214.21,267.75,184.01,140.31,94.4,233.92,195.74,241.21,212.96
2004-01-27 00:00:00,212.23,267.96,184.4,140.31,94.4,233.42,196.44,241.6,211.77
2004-01-28 00:00:00,211.79,267.96,184.4,140.31,94.4,233.67,196.01,241.6,211.47
2004-01-29 00:00:00,211.46,267.96,184.4,140.31,94.4,236.19,196.12,240.55,211.39
2004-02-02 00:00:00,211.07,267.96,184.4,140.31,94.4,235.94,195.93,240.55,211.11
2004-02-03 00:00:00,211.39,268.17,184.4,140.31,94.4,235.94,196.09,240.55,211.35
2004-02-04 00:00:00,211.49,268.17,184.4,140.31,94.4,235.69,196.71,240.17,211.43
2004-02-05 00:00:00,211.35,268.17,182.77,140.31,94.4,236.06,197.02,240.51,211.28
2004-02-06 00:00:00,211.62,268.17,182.77,140.31,94.4,236.06,197.43,240.51,211.48
2004-02-09 00:00:00,211.16,268.17,182.77,140.31,94.4,235.81,197.74,239.74,211.18
2004-02-10 00:00:00,211.05,268.17,182.77,140.31,94.4,236.06,197.57,237.91,211.07
2004-02-11 00:00:00,211.22,268.17,182.39,140.31,94.4,236.06,197.58,238.57,211.17
2004-02-12 00:00:00,211.41,268.17,182.39,140.31,94.4,236.31,197.94,238.57,211.31
,,,,,,,,,
Date/Month,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
Falgun 2060,,,,,,,,,
2004-02-13 00:00:00,210.2,268.17,182.77,140.31,94.4,236.31,197.39,238.57,210.54
2004-02-16 00:00:00,210.49,268.17,182,140.83,94.4,236.81,196.7,239.97,210.69
2004-02-17 00:00:00,210.35,268.17,182,140.83,94.4,237.42,196.5,238.92,210.6
2004-02-20 00:00:00,210.26,268.17,182,141.35,94.4,237.42,196.64,238.92,210.56
2004-02-23 00:00:00,210.16,268.38,182.39,141.35,94.4,235.15,196.68,240.01,210.45
2004-02-25 00:00:00,209.67,268.38,181.81,141.35,94.4,234.9,196,240.01,210.04
2004-02-26 00:00:00,208.49,266.78,181.81,141.35,94.4,235.4,196,240.01,209.15
2004-02-27 00:00:00,208.12,266.78,181.81,141.35,94.4,235.15,195.53,240.01,208.87
2004-03-01 00:00:00,207.91,266.78,180.85,141.35,94.29,235,195.84,240.01,208.68
2004-03-02 00:00:00,208,266.78,180.85,141.35,94.29,235,195.92,240.4,208.75
2004-03-03 00:00:00,208.15,266.78,181.62,141.35,94.29,233.74,195.64,240.79,208.82
2004-03-04 00:00:00,208.25,265.77,181.62,141.35,94.29,233.74,195.56,239.62,208.76
2004-03-05 00:00:00,207.58,265.98,182.97,141.35,94.29,233.74,194.8,241.56,208.41
2004-03-08 00:00:00,207.29,265.98,182.2,141.35,94.29,231.94,194.64,241.56,208.09
2004-03-09 00:00:00,209.49,265.98,182.2,141.35,94.29,232.95,194.63,241.56,208.26
2004-03-10 00:00:00,207.19,265.98,182.2,141.35,94.29,232.95,194.53,241.56,208.07
2004-03-11 00:00:00,206.7,265.98,182.2,141.35,94.29,232.69,194.39,241.21,207.73
2004-03-12 00:00:00,206.75,265.98,182.58,141.35,94.29,231.94,194.66,242.96,207.8
,,,,,,,,,
Date/Month,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
chaitra 2060,,,,,,,,,
2004-03-15 00:00:00,206.73,265.98,182.58,141.35,94.29,232.73,194.67,243.66,207.85
2004-03-16 00:00:00,206.82,265.98,182.97,140.83,95.61,232.3,194.84,240.51,207.88
2004-03-17 00:00:00,207.17,265.98,182.97,140.83,95.61,233.34,195.23,240.51,208.16
2004-03-18 00:00:00,206.64,265.98,183.16,141.35,95.61,233.49,195.08,240.9,207.85
2004-03-19 00:00:00,205.49,265.98,182.77,140.83,94.29,233.85,195.12,240.9,207.07
2004-03-22 00:00:00,206.9,265.98,182.77,140.83,94.29,233.6,195.77,240.9,208
2004-03-23 00:00:00,207.29,265.98,182.77,140.83,94.29,233.6,197.53,240.9,208.38
2004-03-24 00:00:00,200.28,265.98,182.77,140.83,94.29,233.85,197.53,240.9,203.93
2004-03-25 00:00:00,187.43,265.98,182.39,141.35,94.29,233.85,195.84,242.3,195.61
2004-03-26 00:00:00,188.54,265.98,182,141.35,94.29,233.85,195.89,240.17,196.25
2004-03-29 00:00:00,187.94,265.98,182,141.35,94.29,233.85,196.12,240.17,195.88
2004-03-31 00:00:00,188.56,265.98,181.43,141.35,94.29,237.32,195.02,240.17,196.34
2004-04-01 00:00:00,188.45,265.12,181.43,141.35,94.29,237.32,194.83,189.96,195.14
2004-04-02 00:00:00,188.27,265.92,181.43,141.35,94.29,237.21,194.48,189.96,195.17
2004-04-05 00:00:00,189.82,265.92,181.43,141.35,94.29,237.16,194.75,189.18,196.14
2004-04-06 00:00:00,181.75,265.12,181.43,141.35,94.29,237.42,195.18,185.78,197.32
2004-04-07 00:00:00,194.1,265.12,181.43,141.35,94.29,237.14,195.79,187.73,198.87
2004-04-08 00:00:00,194.58,265.12,181.43,141.35,94.29,241.17,196.03,187.73,199.41
2004-04-09 00:00:00,194.86,265.92,181.43,141.35,94.29,240.61,195.56,188.5,199.53
2004-04-12 00:00:00,197.51,265.12,181.43,141.35,94.29,241.11,195.22,189.55,201.22
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Date,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
Baishakh 061,,,,,,,,,
2004-04-14 00:00:00,200.07,265.92,181.43,141.87,94.29,242.77,195.34,189.55,202.94
2004-04-15 00:00:00,198.71,265.92,181.43,141.97,94.29,243.35,194.84,190.25,202.1
2004-04-16 00:00:00,199.25,265.92,181.43,141.87,94.29,243.61,194.84,190.25,202.45
2004-04-19 00:00:00,199.79,265.92,181.43,141.87,94.29,243.04,194.44,190.25,202.72
2004-04-20 00:00:00,200.22,265.92,181.43,141.87,94.29,243.04,195.09,190.25,203.05
2004-04-21 00:00:00,200.3,265.92,181.81,142.9,94.29,243.69,194.85,190.25,203.16
2004-04-22 00:00:00,201.25,265.92,181.81,142.38,94.29,244.01,194.81,190.25,203.76
2004-04-23 00:00:00,201.8,265.92,181.81,142.9,94.29,243.51,194.34,190.56,204.06
2004-04-26 00:00:00,202.31,265.92,181.81,142.9,94.29,243.64,194.36,190.17,204.38
2004-04-27 00:00:00,202.64,265.92,181.81,143.42,94.29,243.64,194.43,190.17,204.6
2004-04-28 00:00:00,202.52,265.92,181.81,143.42,94.29,243.95,194.56,190.17,204.55
2004-04-29 00:00:00,203.5,265.92,181.81,143.94,94.29,245.13,194.84,190.17,205.26
2004-04-30 00:00:00,203.43,265.92,181.81,143.94,94.29,245.38,194.69,190.17,205.22
2004-05-03 00:00:00,203.15,265.92,181.43,143.94,95.01,245.38,194.73,190.17,205.07
2004-05-05 00:00:00,203.5,223.02,181.81,143.94,95.01,245.81,194.67,189.47,201
2004-05-06 00:00:00,203.58,223.02,182.2,143.94,95.01,246.06,194.83,189.86,201.12
2004-05-07 00:00:00,203.57,224.63,182.2,143.94,95.01,244.89,194.82,189.47,201.27
2004-05-10 00:00:00,203.84,225.92,182.2,143.94,95.01,244.14,194.7,188.77,201.49
2004-05-11 00:00:00,204.02,225.92,181.81,143.94,95.01,244.14,194.21,188.77,201.54
2004-05-12 00:00:00,203.96,232.78,180.47,143.94,95.01,244.39,194.24,188.77,202.1
2004-05-13 00:00:00,205.17,247.69,180.86,143.94,95.01,244.42,194.13,188.77,204.35
,,,,,,,,,
Date/Month,Com.,   Manu.,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, & Pro,,,,,,,
Jestha 2061,,,,,,,,,
2004-05-14 00:00:00,205.27,247.69,180.86,143.94,95.01,244.42,194.09,188.77,204.41
2004-05-17 00:00:00,205.95,247.69,180.47,143.94,95.01,244.42,194.06,188.77,204.8
2004-05-18 00:00:00,206.48,247.69,180.47,143.94,95.01,244.37,194.09,188.07,205.1
2004-05-19 00:00:00,206.54,247.69,178.46,143.94,95.01,244.37,194.18,188.42,205.02
2004-05-20 00:00:00,206.93,247.69,178.85,143.94,95.01,244.37,194.31,187.73,205.29
2004-05-21 00:00:00,206.73,247.69,178.85,143.94,95.01,244.37,194.03,187.73,205.13
2004-05-24 00:00:00,207.51,247.69,178.85,143.94,95.01,244.37,193.5,187.73,205.58
2004-05-25 00:00:00,207.98,250.43,178.85,143.94,95.01,244.37,193.08,187.73,206.12
2004-05-26 00:00:00,208.19,250.43,178.85,143.94,95.01,244.12,193.19,188.07,206.25
2004-05-27 00:00:00,209.15,250.43,178.85,143.94,95.01,244.52,193.46,188.5,206.9
2004-05-28 00:00:00,209.37,250.43,178.85,143.94,95.01,244.52,193.46,188.5,204.04
2004-05-31 00:00:00,210.03,250.43,178.85,143.94,95.01,244.29,193.12,188.5,207.41
2004-06-01 00:00:00,209.74,250.64,178.85,143.94,95.01,244.23,193.14,188.5,205.25
2004-06-02 00:00:00,211.74,250.64,178.85,143.94,95.01,244.23,193.39,188.5,208.53
2004-06-03 00:00:00,212.67,250.64,179.23,143.94,95.01,244.48,193.2,188.5,209.14
2004-06-04 00:00:00,213.25,250.64,179.23,143.68,95.01,244.44,193.03,188.5,209.49
2004-06-07 00:00:00,214.71,250.64,179.81,143.68,95.01,244.44,193.24,188.5,210.46
2004-06-08 00:00:00,217.42,250.64,180.38,143.42,95.01,236.15,193.22,188.5,211.75
2004-06-09 00:00:00,221.41,250.64,180,143.42,95.01,236.4,193.28,189.24,214.27
2004-06-10 00:00:00,225.1,251.65,180.77,142.9,95.01,236.4,193.38,189.24,216.75
2004-06-11 00:00:00,224.56,251.65,180.77,142.9,95.01,236.69,193.3,189.67,216.42
2004-06-14 00:00:00,219.29,251.65,180.77,142.9,95.01,236.45,193.56,190.02,213.12
Date/Month,Commercial,   Manufact-,Hotel,Other,Trading,Insurance,Finance,Dev.Banking,       Total
,       Bank, uring & Pro,,,,,,,
Ashad 2061,,,,,,,,,
2004-06-15 00:00:00,216.43,251.65,180.77,142.65,95.01,236.45,193.45,190.02,211.31
2004-06-16 00:00:00,216.41,251.65,182.11,142.65,97.66,236.45,193.45,190.02,211.45
2004-06-21 00:00:00,216.54,251.65,182.11,142.65,95.06,237.14,193.25,190.02,211.51
2004-06-22 00:00:00,219.31,251.78,182.11,142.65,95.01,237.14,193.45,190.02,213.25
2004-06-23 00:00:00,221.99,252.79,182.11,142.65,95.06,238.19,193.35,190.02,215.1
2004-06-24 00:00:00,224.19,252.79,182.11,142.65,95.06,238.48,193.42,190.02,216.51
2004-06-25 00:00:00,225.68,252.79,181.34,142.65,95.06,239.23,193.78,190.02,217.46
2004-06-28 00:00:00,225.41,252.79,182.11,142.65,95.01,239.17,194.63,190.37,217.41
2004-06-29 00:00:00,225.95,252.28,182.11,142.65,95.01,239.36,194.69,190.37,217.72
2004-06-30 00:00:00,227.68,252.28,182.11,142.65,95.01,236.83,194.49,190.37,218.65
2004-07-01 00:00:00,228.75,252.28,182.68,142.65,95.01,237.38,194.57,190.37,219.41
2004-07-02 00:00:00,230.71,252.79,182.68,142.65,95.01,236.56,195.18,190.37,220.75
2004-07-05 00:00:00,237.25,255.58,182.68,142.65,95.01,236.64,195.45,190.37,225.15
2004-07-06 00:00:00,241.48,255.58,182.68,142.65,95.01,236.87,195.62,190.37,227.83
2004-07-08 00:00:00,240.01,255.58,182.68,142.65,95.01,236.87,195.31,190.37,226.88
2004-07-09 00:00:00,239,255.58,183.26,142.65,95.01,236.31,195.85,190.37,226.3
2004-07-12 00:00:00,238.82,255.58,183.26,142.65,95.01,236.22,196.08,188.62,226.16
2004-07-13 00:00:00,239.08,255.58,183.83,142.65,95.01,237.15,196.09,188.62,226.42
2004-07-14 00:00:00,239.26,255.58,184.41,142.65,95.01,237.39,196.12,190.03,226.61
2004-07-15 00:00:00,231.97,255.58,184.41,142.65,95.01,237.62,195.99,190.03,222.04
