Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,418.85",137.18,6.01,"1,842,647,144.00"
Sensitive Index,460.30,22.72,5.19,"1,862,470,000.00"
Float Index,165.90,9.36,5.98,"1,782,700,000.00"
Sensitive Float Index,148.01,7.61,5.42,"1,219,040,000.00"
Banking SubIndex,"1,665.47",68.50,4.29,"300,025,026.00"
Development Bank Index,"4,258.85",358.68,9.20,"184,788,760.00"
Finance Index,"2,114.24",167.71,8.62,"213,122,166.00"
Hotels And Tourism,"2,982.69",173.26,6.17,"7,393,533.00"
HydroPower Index,"2,730.15",198.55,7.84,"533,717,578.00"
Investment,75.06,5.56,8.00,"92,847,166.00"
Life Insurance,"12,816.94",661.69,5.44,"80,955,305.00"
Manufacturing And Processing,"5,616.10",304.74,5.74,"55,902,139.00"
Microfinance Index,"4,623.27",285.57,6.58,"161,615,314.00"
Mutual Fund,14.72,0.24,1.68,"3,738,302.00"
Non Life Insurance,"10,435.83",645.18,6.59,"60,816,910.00"
Others Index,"1,904.48",128.42,7.23,"79,624,316.00"
Trading Index,"2,431.66",180.28,8.01,"11,894,542.00"
