Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,635.94",-13.35,-0.50,"5,175,091,991.59"
Sensitive Index,455.01,-2.22,-0.48,"1,781,199,455.40"
Float Index,180.80,-0.90,-0.49,"5,138,456,359.18"
Sensitive Float Index,154.81,-0.74,-0.47,"1,781,199,455.40"
Banking SubIndex,"1,371.75",-3.38,-0.24,"342,993,212.20"
Development Bank Index,"5,564.95",-47.42,-0.84,"281,998,486.10"
Finance Index,"2,393.23",5.06,0.21,"500,757,840.90"
Hotels And Tourism,"7,019.96",-99.66,-1.39,"147,799,407.00"
HydroPower Index,"3,338.35",-26.80,-0.79,"1,847,726,902.18"
Investment,102.58,-0.56,-0.54,"131,247,487.30"
Life Insurance,"12,872.53",-9.99,-0.07,"157,520,946.80"
Manufacturing And Processing,"8,745.97",-103.25,-1.16,"936,155,325.00"
Microfinance Index,"4,935.83",-20.11,-0.40,"351,420,173.70"
Mutual Fund,20.63,-0.06,-0.29,"12,387,441.32"
Non Life Insurance,"10,884.72",-65.70,-0.60,"74,264,632.20"
Others Index,"2,351.21",-12.68,-0.53,"361,228,142.20"
Trading Index,"3,800.12",0.24,0.00,"5,343,803.60"
