SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
110,2025-02-25,"4,242.40","4,423.13","4,189.97",(-109.29),(-2.51 %),"5,362.34","2,667.00","21,971,914.20","3,995",158
111,2025-02-24,"4,351.69","4,434.47","4,309.62",(-11.48),(-0.26 %),"5,362.34","2,664.13","24,784,027.70","4,415",136
112,2025-02-23,"4,363.18","4,453.70","4,291.12",(-58.80),(-1.32 %),"5,362.34","2,664.13","19,966,146.60","3,565",159
113,2025-02-20,"4,421.98","4,470.64","4,261.20",(160.77),(3.77 %),"5,362.34","2,664.13","55,859,666.90","10,022",382
114,2025-02-18,"4,261.20","4,304.76","4,194.26",(17.65),(0.41 %),"5,362.34","2,664.13","22,893,891.50","4,262",144
115,2025-02-17,"4,243.55","4,316.27","4,229.98",(-55.00),(-1.27 %),"5,362.34","2,664.13","16,889,780.70","3,163",121
116,2025-02-16,"4,298.55","4,339.10","4,225.41",(11.00),(0.25 %),"5,362.34","2,664.13","23,649,693.40","4,463",149
117,2025-02-13,"4,287.55","4,366.56","4,238.12",(-0.42),(-0.01 %),"5,362.34","2,664.13","18,816,299.10","3,511",120
118,2025-02-12,"4,287.98","4,409.41","4,271.42",(-39.42),(-0.91 %),"5,362.34","2,664.13","12,325,409.10","2,312",127
119,2025-02-11,"4,327.41","4,444.08","4,272.12",(-45.95),(-1.05 %),"5,362.34","2,664.13","16,849,107.60","3,056",161
120,2025-02-10,"4,373.36","4,445.33","4,306.81",(4.44),(0.10 %),"5,362.34","2,664.13","8,260,795.80","1,540",79
121,2025-02-09,"4,368.91","4,769.00","4,287.12",(10.65),(0.24 %),"5,362.34","2,664.13","32,227,613.20","6,025",96
122,2025-02-06,"4,358.25","4,411.48","4,278.75",(-4.95),(-0.11 %),"5,362.34","2,664.13","29,289,727.60","5,414",194
123,2025-02-05,"4,363.21","4,448.28","4,361.67",(-62.92),(-1.42 %),"5,362.34","2,664.13","9,157,727.60","1,685",87
