Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,964.02",8.27,0.42,"4,146,321,050.00"
Sensitive Index,374.02,2.32,0.62,"3,626,430,000.00"
Float Index,132.96,0.27,0.20,"3,831,570,000.00"
Sensitive Float Index,118.65,0.64,0.54,"2,795,340,000.00"
Banking SubIndex,"1,435.77",8.46,0.59,"906,874,000.00"
Development Bank Index,"2,128.61",-3.88,-0.18,"404,716,000.00"
Finance Index,880.66,1.85,0.21,"237,995,000.00"
Hotels And Tourism,"1,991.10",30.61,1.56,"21,151,300.00"
HydroPower Index,"1,773.96",-76.45,-4.13,"583,355,000.00"
Life Insurance,"12,079.86",206.29,1.74,"600,695,000.00"
Manufacturing And Processing,"4,551.61",118.32,2.67,"293,263,000.00"
Microfinance Index,"3,019.25",0.78,0.03,"295,928,000.00"
Mutual Fund,11.23,0.01,0.09,"10,634,200.00"
Non Life Insurance,"9,466.23",74.22,0.79,"1,007,010,000.00"
Others Index,"1,662.05",13.18,0.80,"573,170,000.00"
Trading Index,"1,975.05",38.02,1.96,"8,664,140.00"
