SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
219,2024-09-01,"5,011.07","5,152.91","4,996.10",(-96.17),(-1.88 %),"5,571.14","3,237.35","771,099,475.90","689,910","8,384"
220,2024-08-29,"5,107.24","5,224.47","5,071.14",(-105.11),(-2.01 %),"5,571.14","3,237.35","795,422,827.20","732,429","9,825"
221,2024-08-28,"5,212.35","5,351.27","5,178.67",(-57.06),(-1.08 %),"5,571.14","3,237.35","753,987,957.00","667,826","9,499"
222,2024-08-27,"5,269.42","5,488.75","5,242.47",(-161.20),(-2.96 %),"5,571.14","3,237.35","1,184,700,329.70","1,040,006","14,342"
223,2024-08-25,"5,430.62","5,609.30","5,282.70",(58.40),(1.08 %),"5,571.14","3,237.35","1,873,277,599.40","1,648,464","19,695"
224,2024-08-22,"5,372.21","5,408.86","5,345.45",(-1.16),(-0.02 %),"5,571.14","3,237.35","980,814,541.40","868,112","11,602"
225,2024-08-21,"5,373.38","5,487.43","5,356.66",(-29.52),(-0.54 %),"5,571.14","3,237.35","1,076,178,477.90","966,435","12,862"
226,2024-08-18,"5,402.90","5,541.60","5,373.67",(-17.07),(-0.31 %),"5,571.14","3,237.35","1,535,731,069.20","1,399,460","16,643"
227,2024-08-15,"5,419.98","5,495.10","5,407.53",(-7.52),(-0.13 %),"5,571.14","3,237.35","1,409,471,864.80","1,256,748","15,228"
228,2024-08-14,"5,427.50","5,469.86","5,344.64",(-38.57),(-0.70 %),"5,571.14","3,237.35","1,214,074,690.20","1,108,665","12,400"
229,2024-08-13,"5,466.08","5,596.97","5,427.66",(-62.81),(-1.13 %),"5,571.14","3,237.35","1,105,684,770.80","977,545","13,003"
230,2024-08-12,"5,528.89","5,661.04","5,503.09",(59.47),(1.08 %),"5,571.14","3,237.35","1,503,267,204.20","1,340,020","15,944"
231,2024-08-11,"5,469.42","5,469.95","5,254.24",(230.35),(4.39 %),"5,571.14","3,237.35","1,759,005,498.30","1,624,445","18,593"
232,2024-08-08,"5,239.06","5,316.96","5,210.82",(-23.44),(-0.44 %),"5,571.14","3,237.35","894,831,645.50","825,010","9,840"
233,2024-08-07,"5,262.51","5,262.51","5,137.94",(111.87),(2.17 %),"5,571.14","3,237.35","969,784,548.70","919,217","11,391"
