Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,111.68",-15.70,-0.74,"2,824,540,406.61"
Sensitive Index,400.62,-2.36,-0.58,"907,977,986.40"
Float Index,148.53,-1.23,-0.82,"2,798,318,297.70"
Sensitive Float Index,134.57,-0.80,-0.59,"903,100,653.50"
Banking SubIndex,"1,367.14",-10.93,-0.79,"304,233,464.20"
Development Bank Index,"3,681.89",-11.23,-0.30,"140,356,112.20"
Finance Index,"1,739.27",-13.57,-0.77,"148,450,725.30"
Hotels And Tourism,"3,228.75",-31.52,-0.97,"33,636,817.80"
HydroPower Index,"2,639.61",0.60,0.02,"1,094,582,302.40"
Investment,65.42,-0.87,-1.31,"104,101,362.70"
Life Insurance,"10,809.06",-132.38,-1.21,"331,372,202.80"
Manufacturing And Processing,"5,110.80",-43.51,-0.84,"94,923,007.30"
Microfinance Index,"4,641.39",-54.05,-1.15,"211,200,147.60"
Mutual Fund,14.48,-0.12,-0.82,"5,556,519.01"
Non Life Insurance,"9,175.92",-33.64,-0.37,"268,769,476.80"
Others Index,"1,494.06",-9.08,-0.60,"56,482,596.20"
Trading Index,"2,267.48",-13.07,-0.57,"10,210,082.40"
