Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,627.11",-26.29,-0.99,"3,557,981,498.90"
Sensitive Index,456.27,-3.53,-0.76,"934,195,347.80"
Float Index,180.22,-1.73,-0.95,"2,767,443,313.19"
Sensitive Float Index,154.42,-1.34,-0.86,"934,195,347.80"
Banking SubIndex,"1,420.46",-15.27,-1.06,"241,120,690.90"
Development Bank Index,"5,632.62",-17.21,-0.30,"148,026,529.20"
Finance Index,"2,431.40",-30.84,-1.25,"333,290,365.80"
Hotels And Tourism,"7,312.46",-57.87,-0.78,"122,151,881.20"
HydroPower Index,"3,656.31",-36.30,-0.98,"1,122,381,519.70"
Investment,96.58,-0.70,-0.72,"176,272,416.10"
Life Insurance,"12,024.59",-83.54,-0.69,"78,605,123.00"
Manufacturing And Processing,"10,429.10",-124.26,-1.17,"299,670,039.70"
Microfinance Index,"4,631.83",-41.79,-0.89,"118,928,597.89"
Mutual Fund,21.56,-0.07,-0.35,"10,758,950.92"
Non Life Insurance,"10,740.77",-107.18,-0.98,"63,475,509.50"
Others Index,"1,913.25",-10.09,-0.52,"55,592,581.20"
Trading Index,"3,278.42",-106.71,-3.15,"7,928,059.00"
