Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,850.33",20.67,1.13,"1,087,098,495.58"
Sensitive Index,354.21,2.15,0.61,"219,989,732.60"
Float Index,127.79,1.23,0.97,"919,023,595.50"
Sensitive Float Index,115.15,0.49,0.42,"219,472,028.60"
Banking SubIndex,"1,172.44",3.40,0.29,"129,579,823.90"
Development Bank Index,"3,566.15",6.30,0.17,"36,528,542.90"
Finance Index,"1,606.11",20.89,1.31,"29,543,528.40"
Hotels And Tourism,"4,962.65",167.43,3.49,"32,660,672.00"
HydroPower Index,"1,960.48",45.33,2.36,"178,316,960.60"
Investment,65.93,0.82,1.26,"78,773,398.90"
Life Insurance,"9,789.10",109.06,1.12,"102,482,604.90"
Manufacturing And Processing,"4,820.11",87.22,1.84,"176,382,724.50"
Microfinance Index,"3,282.12",23.69,0.72,"57,131,896.30"
Mutual Fund,17.42,0.00,-0.03,"2,903,572.99"
Non Life Insurance,"9,589.57",122.98,1.29,"74,426,277.50"
Others Index,"1,397.45",25.34,1.84,"13,808,294.60"
Trading Index,"2,668.70",28.42,1.07,"9,388,871.00"
