Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,570.18",-30.60,-1.17,"7,468,416,116.81"
Sensitive Index,450.55,-3.04,-0.67,"1,091,361,277.30"
Float Index,176.56,-1.95,-1.09,"3,435,393,232.50"
Sensitive Float Index,152.29,-1.17,-0.76,"1,091,361,277.30"
Banking SubIndex,"1,405.52",-9.64,-0.68,"376,356,228.70"
Development Bank Index,"5,475.84",-46.18,-0.83,"244,799,223.70"
Finance Index,"2,356.86",-31.60,-1.32,"191,980,100.40"
Hotels And Tourism,"7,031.30",-142.99,-1.99,"120,329,287.50"
HydroPower Index,"3,522.94",-71.24,-1.98,"1,447,517,672.40"
Investment,94.95,-0.84,-0.88,"236,965,715.80"
Life Insurance,"11,795.45",-128.29,-1.07,"136,824,600.10"
Manufacturing And Processing,"10,116.96",-140.24,-1.36,"340,776,988.00"
Microfinance Index,"4,539.86",-39.99,-0.87,"147,520,186.60"
Mutual Fund,21.30,-0.17,-0.81,"297,687,692.71"
Non Life Insurance,"10,562.46",-80.24,-0.75,"87,860,715.70"
Others Index,"1,883.62",-16.27,-0.85,"97,948,276.60"
Trading Index,"3,223.33",-75.94,-2.30,"6,514,237.00"
