Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,610.58",-43.12,-1.62,"3,660,189,867.56"
Sensitive Index,500.21,-6.64,-1.31,"3,434,110,000.00"
Float Index,176.80,-2.81,-1.57,"3,641,440,000.00"
Sensitive Float Index,156.80,-2.14,-1.35,"2,059,220,000.00"
Banking SubIndex,"1,678.45",-15.33,-0.91,"431,326,447.40"
Development Bank Index,"4,460.85",-73.91,-1.63,"176,478,079.90"
Finance Index,"2,199.94",-46.19,-2.06,"153,453,741.20"
Hotels And Tourism,"2,949.11",-24.93,-0.84,"23,188,410.20"
HydroPower Index,"3,213.56",-102.34,-3.09,"1,621,073,007.30"
Investment,86.15,-1.91,-2.17,"221,872,073.80"
Life Insurance,"13,824.66",-295.50,-2.09,"264,232,213.10"
Manufacturing And Processing,"6,330.61",-129.34,-2.00,"232,724,809.30"
Microfinance Index,"4,994.30",-62.35,-1.23,"222,859,050.30"
Mutual Fund,15.56,-0.02,-0.13,"11,875,480.36"
Non Life Insurance,"11,679.61",-268.69,-2.25,"141,602,772.10"
Others Index,"2,288.48",-35.60,-1.53,"139,951,868.50"
Trading Index,"2,707.19",-82.41,-2.95,"12,673,051.50"
