Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,932.45",-28.92,-1.47,"1,150,920,607.59"
Sensitive Index,371.58,-5.65,-1.49,"400,384,908.30"
Float Index,133.97,-1.92,-1.41,"1,114,407,958.30"
Sensitive Float Index,122.99,-1.72,-1.38,"399,886,713.30"
Banking SubIndex,"1,237.27",-13.49,-1.07,"244,746,617.00"
Development Bank Index,"3,645.45",-44.25,-1.19,"61,460,049.50"
Finance Index,"1,633.19",-19.30,-1.16,"45,784,897.60"
Hotels And Tourism,"5,340.98",-93.39,-1.71,"59,566,782.60"
HydroPower Index,"1,943.04",-50.39,-2.52,"247,665,281.60"
Investment,68.16,-0.82,-1.19,"38,086,197.90"
Life Insurance,"10,518.37",-150.52,-1.41,"109,088,443.70"
Manufacturing And Processing,"5,054.51",-89.01,-1.73,"88,771,927.90"
Microfinance Index,"3,516.80",-49.51,-1.38,"69,637,793.30"
Mutual Fund,18.45,-0.18,-0.97,"2,855,915.80"
Non Life Insurance,"10,238.31",-141.69,-1.36,"84,038,968.60"
Others Index,"1,411.87",-29.48,-2.04,"43,334,397.30"
Trading Index,"2,901.29",-12.92,-0.44,"22,226,601.30"
