Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,699.51",-35.89,-1.31,"8,801,803,215.00"
Sensitive Index,486.16,-6.29,-1.28,"8,129,160,000.00"
Float Index,186.64,-2.73,-1.44,"8,723,750,000.00"
Sensitive Float Index,159.01,-2.23,-1.38,"6,253,110,000.00"
Banking SubIndex,"1,870.86",-33.29,-1.75,"3,184,080,000.00"
Development Bank Index,"2,932.94",-48.30,-1.62,"1,769,100,000.00"
Finance Index,"1,294.17",-16.06,-1.23,"468,945,000.00"
Hotels And Tourism,"3,905.75",-92.79,-2.32,"114,478,000.00"
HydroPower Index,"2,562.98",-32.38,-1.25,"1,134,440,000.00"
Investment,102.32,-0.46,-0.45,"669,815,000.00"
Life Insurance,"17,296.49",-111.62,-0.64,"302,946,000.00"
Manufacturing And Processing,"5,620.31",-67.86,-1.19,"133,370,000.00"
Microfinance Index,"5,316.11",-50.32,-0.94,"1,380,020,000.00"
Mutual Fund,13.58,0.06,0.46,"38,849,200.00"
Non Life Insurance,"13,485.71",-183.19,-1.34,"730,292,000.00"
Others Index,"2,031.22",-21.01,-1.02,"921,803,000.00"
Trading Index,"3,714.88",-125.39,-3.27,"38,365,200.00"
