Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,676.68",-105.50,-3.79,"12,380,914,570.46"
Sensitive Index,457.61,-15.62,-3.30,"5,015,513,061.45"
Float Index,183.18,-7.41,-3.88,"12,185,298,452.57"
Sensitive Float Index,156.23,-5.66,-3.50,"5,015,513,061.45"
Banking SubIndex,"1,406.40",-48.36,-3.32,"1,348,704,544.10"
Development Bank Index,"5,738.12",-259.55,-4.32,"588,123,574.70"
Finance Index,"2,345.35",-96.21,-3.94,"312,034,046.60"
Hotels And Tourism,"7,214.65",-226.66,-3.04,"180,108,702.80"
HydroPower Index,"3,634.74",-184.99,-4.84,"5,682,612,593.87"
Investment,102.42,-3.52,-3.32,"786,433,074.20"
Life Insurance,"12,425.98",-463.71,-3.59,"430,632,243.00"
Manufacturing And Processing,"10,596.49",-143.72,-1.33,"1,193,374,361.60"
Microfinance Index,"4,775.56",-169.86,-3.43,"556,419,428.40"
Mutual Fund,21.55,-0.22,-1.03,"16,620,960.40"
Non Life Insurance,"10,743.81",-432.74,-3.87,"171,358,299.90"
Others Index,"2,038.83",-132.22,-6.09,"915,704,766.90"
Trading Index,"3,775.80",-140.49,-3.58,"19,792,816.50"
