Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,119.70",15.46,0.73,"6,482,546,980.63"
Sensitive Index,374.70,1.84,0.49,"1,987,741,899.00"
Float Index,144.16,1.19,0.83,"6,281,166,261.10"
Sensitive Float Index,123.73,1.02,0.83,"1,985,438,203.50"
Banking SubIndex,"1,134.37",5.53,0.48,"330,935,904.00"
Development Bank Index,"4,388.40",145.70,3.43,"1,245,338,473.20"
Finance Index,"2,595.59",-15.47,-0.59,"1,208,789,710.10"
Hotels And Tourism,"5,422.27",93.72,1.75,"125,843,718.20"
HydroPower Index,"2,605.59",5.78,0.22,"1,289,528,995.80"
Investment,78.69,1.46,1.89,"560,384,428.40"
Life Insurance,"10,210.89",197.63,1.97,"319,436,579.30"
Manufacturing And Processing,"6,470.54",-9.75,-0.15,"190,331,359.50"
Microfinance Index,"4,547.23",9.57,0.21,"458,465,785.20"
Mutual Fund,19.12,0.04,0.24,"71,049,236.44"
Non Life Insurance,"10,734.66",62.20,0.58,"222,705,479.20"
Others Index,"1,609.97",2.41,0.15,"323,273,261.10"
Trading Index,"3,112.34",15.13,0.48,"27,554,481.80"
