Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,765.43",7.90,0.29,"3,929,261,627.00"
Sensitive Index,519.46,1.21,0.23,"3,846,780,000.00"
Float Index,191.03,0.34,0.18,"3,885,240,000.00"
Sensitive Float Index,170.33,0.06,0.04,"2,563,080,000.00"
Banking SubIndex,"1,826.52",2.89,0.16,"513,558,613.40"
Development Bank Index,"5,381.02",-34.99,-0.65,"702,071,655.90"
Finance Index,"2,612.51",-23.29,-0.88,"204,924,362.00"
Hotels And Tourism,"3,468.50",149.76,4.51,"58,953,668.20"
HydroPower Index,"3,217.24",10.92,0.34,"1,076,040,006.20"
Investment,87.55,0.72,0.83,"160,695,548.80"
Life Insurance,"14,969.51",-7.08,-0.05,"182,158,044.80"
Manufacturing And Processing,"6,525.00",-24.91,-0.38,"60,132,475.20"
Microfinance Index,"5,374.44",-14.57,-0.27,"355,541,217.20"
Mutual Fund,15.55,0.06,0.36,"25,256,049.84"
Non Life Insurance,"12,450.54",99.48,0.81,"246,873,677.80"
Others Index,"2,111.85",27.65,1.33,"319,369,061.60"
Trading Index,"3,090.22",15.83,0.51,"4,917,295.00"
