Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,730.17",-10.07,-0.36,"3,290,244,619.94"
Sensitive Index,467.20,-0.34,-0.07,"800,524,754.30"
Float Index,185.30,-0.58,-0.31,"3,243,298,548.70"
Sensitive Float Index,157.40,-0.13,-0.08,"800,524,754.30"
Banking SubIndex,"1,443.04",-1.00,-0.06,"226,679,833.40"
Development Bank Index,"5,819.40",-31.34,-0.53,"124,019,093.70"
Finance Index,"2,346.35",-17.21,-0.72,"66,033,209.10"
Hotels And Tourism,"7,774.55",-22.94,-0.29,"106,395,929.60"
HydroPower Index,"3,818.39",-9.81,-0.25,"1,417,908,042.00"
Investment,102.01,-0.27,-0.26,"130,936,272.00"
Life Insurance,"12,423.49",1.73,0.01,"58,657,984.40"
Manufacturing And Processing,"11,239.95",-59.87,-0.52,"442,230,293.90"
Microfinance Index,"4,784.10",-11.83,-0.24,"111,727,621.30"
Mutual Fund,21.81,0.01,0.08,"17,936,502.54"
Non Life Insurance,"10,705.07",-55.24,-0.51,"34,410,228.30"
Others Index,"1,977.09",-40.34,-2.00,"504,941,590.00"
Trading Index,"3,779.66",12.28,0.32,"19,358,451.00"
