Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,502.18",-1.96,-0.13,"3,410,516,278.00"
Sensitive Index,318.00,0.50,0.16,"3,709,420,000.00"
Float Index,106.72,-0.24,-0.22,"3,351,440,000.00"
Sensitive Float Index,106.36,-0.10,-0.09,"3,118,350,000.00"
Banking SubIndex,"1,293.50",4.76,0.37,"1,498,800,000.00"
Development Bank Index,"1,949.90",-16.32,-0.83,"687,495,000.00"
Finance Index,695.23,-2.40,-0.34,"387,189,000.00"
Hotels And Tourism,"1,950.30",-22.65,-1.15,"13,516,800.00"
HydroPower Index,"1,072.10",-11.58,-1.07,"111,887,000.00"
Life Insurance,"8,661.26",-4.74,-0.05,"281,255,000.00"
Manufacturing And Processing,"2,965.49",23.39,0.80,"232,798,000.00"
Microfinance Index,"2,693.06",-32.04,-1.18,"497,479,000.00"
Mutual Fund,10.50,-0.04,-0.38,"3,365,490.00"
Non Life Insurance,"7,027.95",-220.88,-3.05,"737,495,000.00"
Others Index,753.42,9.04,1.21,"77,995,300.00"
Trading Index,944.18,-15.41,-1.61,"7,207,440.00"
