Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,726.51",-42.58,-1.53,"14,167,179,442.71"
Sensitive Index,464.46,-7.37,-1.56,"4,528,843,084.35"
Float Index,187.57,-3.09,-1.62,"13,952,553,776.60"
Sensitive Float Index,158.57,-2.64,-1.63,"4,528,843,084.35"
Banking SubIndex,"1,393.12",-21.09,-1.49,"441,642,710.70"
Development Bank Index,"5,919.44",-59.98,-1.00,"1,194,924,299.70"
Finance Index,"2,573.66",-63.94,-2.42,"826,493,951.20"
Hotels And Tourism,"7,614.36",-140.69,-1.81,"548,129,564.90"
HydroPower Index,"3,551.66",-50.81,-1.41,"6,861,821,620.80"
Investment,105.65,-1.83,-1.70,"435,269,657.30"
Life Insurance,"13,175.72",-249.66,-1.85,"420,112,912.60"
Manufacturing And Processing,"9,422.15",-134.00,-1.40,"1,610,846,998.10"
Microfinance Index,"5,016.85",-73.14,-1.43,"487,282,310.10"
Mutual Fund,21.25,0.00,0.00,"30,536,446.52"
Non Life Insurance,"11,201.64",-199.41,-1.74,"244,566,845.20"
Others Index,"2,395.30",-48.22,-1.97,"865,672,868.30"
Trading Index,"3,784.92",-19.60,-0.51,"15,790,037.70"
