Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,067.29",-6.24,-0.30,"3,633,936,554.86"
Sensitive Index,368.39,-1.16,-0.31,"714,922,631.90"
Float Index,140.54,-0.45,-0.32,"3,612,416,636.40"
Sensitive Float Index,120.62,-0.42,-0.34,"702,479,980.20"
Banking SubIndex,"1,100.33",-8.73,-0.78,"135,394,120.20"
Development Bank Index,"4,077.17",-30.34,-0.73,"238,104,816.30"
Finance Index,"1,983.64",40.89,2.10,"651,347,650.90"
Hotels And Tourism,"5,241.47",-31.20,-0.59,"30,676,854.70"
HydroPower Index,"2,515.42",-12.35,-0.48,"858,175,614.30"
Investment,77.16,-0.31,-0.41,"89,964,268.00"
Life Insurance,"10,530.35",7.10,0.06,"245,642,811.00"
Manufacturing And Processing,"6,846.09",-95.94,-1.38,"601,968,747.10"
Microfinance Index,"3,964.21",79.04,2.03,"481,397,565.70"
Mutual Fund,18.14,-0.08,-0.46,"9,592,806.97"
Non Life Insurance,"10,754.67",-33.89,-0.31,"104,443,463.90"
Others Index,"1,724.12",-11.37,-0.65,"162,017,835.00"
Trading Index,"2,817.19",-37.67,-1.31,"13,282,889.30"
