Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,722.73",26.49,0.98,"10,797,363,282.32"
Sensitive Index,458.22,6.39,1.41,"3,988,641,449.20"
Float Index,183.74,1.88,1.03,"10,511,150,557.80"
Sensitive Float Index,154.20,2.03,1.33,"3,988,641,449.20"
Banking SubIndex,"1,382.75",15.63,1.14,"416,753,414.00"
Development Bank Index,"5,677.32",76.16,1.35,"657,552,345.00"
Finance Index,"2,567.31",18.45,0.72,"242,473,303.10"
Hotels And Tourism,"6,590.39",25.81,0.39,"91,039,158.90"
HydroPower Index,"3,577.66",40.14,1.13,"5,303,351,586.10"
Investment,117.24,3.41,2.99,"1,936,218,919.10"
Life Insurance,"13,416.76",112.07,0.84,"531,171,092.40"
Manufacturing And Processing,"7,093.20",3.93,0.05,"196,620,412.40"
Microfinance Index,"4,865.64",30.77,0.63,"346,083,987.80"
Mutual Fund,19.52,0.12,0.62,"15,423,415.82"
Non Life Insurance,"12,595.35",120.40,0.96,"129,820,060.50"
Others Index,"2,412.13",8.94,0.37,"647,029,507.20"
Trading Index,"4,558.54",-6.95,-0.15,"13,036,771.30"
