Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,088.16",-44.80,-2.10,"3,704,998,398.24"
Sensitive Index,398.39,-8.99,-2.21,"3,498,370,000.00"
Float Index,144.60,-3.20,-2.17,"3,670,650,000.00"
Sensitive Float Index,131.73,-3.32,-2.46,"2,194,980,000.00"
Banking SubIndex,"1,386.42",-25.28,-1.79,"387,139,787.20"
Development Bank Index,"3,751.11",-114.41,-2.96,"308,416,944.50"
Finance Index,"1,835.42",-52.34,-2.77,"453,193,038.80"
Hotels And Tourism,"2,768.02",-78.87,-2.77,"19,401,549.00"
HydroPower Index,"2,440.65",-48.31,-1.94,"1,153,341,887.80"
Investment,67.46,-1.77,-2.56,"164,489,700.40"
Life Insurance,"9,900.63",-133.71,-1.33,"169,393,209.10"
Manufacturing And Processing,"5,350.06",-94.16,-1.73,"296,197,674.20"
Microfinance Index,"4,736.19",-110.49,-2.28,"499,798,323.70"
Mutual Fund,14.81,-0.19,-1.23,"3,079,458.22"
Non Life Insurance,"8,259.91",-103.51,-1.24,"85,642,070.50"
Others Index,"1,558.18",-57.49,-3.56,"122,106,559.10"
Trading Index,"2,069.71",-50.57,-2.39,"11,526,584.00"
