Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,867.21",-0.01,0.00,"1,119,797,921.31"
Sensitive Index,367.06,1.72,0.47,"539,333,422.70"
Float Index,131.05,-0.11,-0.09,"1,098,405,436.10"
Sensitive Float Index,119.79,-0.04,-0.04,"538,650,313.20"
Banking SubIndex,"1,276.87",1.38,0.11,"283,561,628.70"
Development Bank Index,"3,263.37",-17.09,-0.52,"67,497,722.20"
Finance Index,"1,460.84",-10.89,-0.74,"31,048,037.30"
Hotels And Tourism,"2,682.25",-62.46,-2.28,"10,956,063.30"
HydroPower Index,"1,939.21",-11.75,-0.60,"200,082,899.60"
Investment,54.98,-0.11,-0.20,"22,225,034.70"
Life Insurance,"9,062.66",-37.54,-0.41,"20,748,361.70"
Manufacturing And Processing,"4,896.43",-1.57,-0.03,"108,650,626.10"
Microfinance Index,"4,244.74",-7.38,-0.17,"152,447,628.20"
Mutual Fund,13.18,0.05,0.40,"2,285,470.68"
Non Life Insurance,"7,395.38",-21.62,-0.29,"32,108,850.30"
Others Index,"1,514.89",30.24,2.04,"164,718,425.00"
Trading Index,"1,808.28",-20.46,-1.12,"4,360,159.00"
