Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,025.82",42.72,1.43,"18,884,031,519.00"
Sensitive Index,550.01,10.60,1.97,"19,615,800,000.00"
Float Index,210.21,3.48,1.68,"18,753,700,000.00"
Sensitive Float Index,183.14,3.79,2.12,"13,843,300,000.00"
Banking SubIndex,"1,997.60",52.82,2.72,"4,801,140,000.00"
Development Bank Index,"5,043.48",-56.41,-1.11,"3,198,640,000.00"
Finance Index,"2,626.73",24.81,0.95,"1,893,870,000.00"
Hotels And Tourism,"3,878.21",158.01,4.25,"130,748,000.00"
HydroPower Index,"3,235.70",-5.67,-0.18,"5,422,850,000.00"
Investment,110.79,3.59,3.34,"473,830,000.00"
Life Insurance,"18,657.66",81.21,0.44,"678,366,000.00"
Manufacturing And Processing,"6,376.67",141.51,2.27,"606,594,000.00"
Microfinance Index,"5,350.90",-25.56,-0.48,"786,394,000.00"
Mutual Fund,15.61,-0.01,-0.07,"43,975,600.00"
Non Life Insurance,"15,486.32",307.68,2.03,"2,206,180,000.00"
Others Index,"2,266.27",-12.31,-0.54,"998,449,000.00"
Trading Index,"4,066.10",-14.83,-0.36,"45,939,700.00"
