Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,816.56",-6.50,-0.23,"11,133,398,108.00"
Sensitive Index,503.99,-4.51,-0.89,"11,146,300,000.00"
Float Index,193.68,-0.69,-0.35,"10,847,000,000.00"
Sensitive Float Index,163.77,-1.54,-0.93,"7,736,880,000.00"
Banking SubIndex,"1,863.52",-25.57,-1.35,"1,697,650,000.00"
Development Bank Index,"3,335.81",-53.48,-1.58,"1,662,900,000.00"
Finance Index,"1,613.78",-1.74,-0.11,"718,997,000.00"
Hotels And Tourism,"3,397.11",-27.89,-0.81,"38,669,200.00"
HydroPower Index,"2,884.69",64.55,2.29,"2,662,800,000.00"
Investment,103.38,-1.17,-1.12,"546,796,000.00"
Life Insurance,"18,574.13",431.59,2.38,"1,691,330,000.00"
Manufacturing And Processing,"5,817.86",-22.51,-0.39,"126,311,000.00"
Microfinance Index,"5,626.74",2.31,0.04,"1,013,320,000.00"
Mutual Fund,14.04,0.02,0.18,"48,349,300.00"
Non Life Insurance,"14,619.27",253.09,1.76,"2,940,730,000.00"
Others Index,"2,220.94",-29.12,-1.29,"836,617,000.00"
Trading Index,"4,187.76",40.25,0.97,"66,195,400.00"
