Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,685.41",-73.05,-2.65,"5,120,973,096.00"
Sensitive Index,506.33,-12.94,-2.49,"5,434,820,000.00"
Float Index,188.95,-5.24,-2.70,"5,072,950,000.00"
Sensitive Float Index,171.29,-4.54,-2.58,"3,708,170,000.00"
Banking SubIndex,"1,905.74",-44.08,-2.26,"1,099,440,000.00"
Development Bank Index,"4,901.80",-194.10,-3.81,"1,034,710,000.00"
Finance Index,"2,380.92",-112.96,-4.53,"559,293,000.00"
Hotels And Tourism,"3,124.68",-90.12,-2.80,"28,182,100.00"
HydroPower Index,"2,922.61",-80.61,-2.68,"1,515,600,000.00"
Investment,89.59,-2.86,-3.10,"187,039,000.00"
Life Insurance,"14,885.03",-437.17,-2.85,"280,095,000.00"
Manufacturing And Processing,"6,380.68",-104.39,-1.61,"163,196,000.00"
Microfinance Index,"5,023.85",-132.49,-2.57,"465,978,000.00"
Mutual Fund,15.09,-0.16,-1.03,"21,292,000.00"
Non Life Insurance,"11,708.59",-439.28,-3.62,"453,222,000.00"
Others Index,"1,687.70",-46.02,-2.65,"289,550,000.00"
Trading Index,"3,010.82",-41.26,-1.35,"30,730,400.00"
