Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,801.13",-16.97,-0.60,"4,585,861,976.00"
Sensitive Index,525.24,-1.50,-0.29,"4,804,250,000.00"
Float Index,193.31,-1.02,-0.53,"4,438,920,000.00"
Sensitive Float Index,171.47,-0.41,-0.24,"3,350,110,000.00"
Banking SubIndex,"1,909.62",-3.71,-0.19,"879,493,000.00"
Development Bank Index,"4,222.34",11.06,0.26,"1,214,610,000.00"
Finance Index,"2,100.37",-32.96,-1.54,"292,172,000.00"
Hotels And Tourism,"3,581.74",-74.34,-2.03,"67,148,000.00"
HydroPower Index,"2,676.02",-59.20,-2.16,"800,774,000.00"
Investment,104.08,-0.85,-0.81,"228,220,000.00"
Life Insurance,"16,883.86",-75.08,-0.44,"149,940,000.00"
Manufacturing And Processing,"6,101.49",-133.08,-2.13,"268,913,000.00"
Microfinance Index,"5,133.47",19.19,0.38,"951,211,000.00"
Mutual Fund,15.43,-0.01,-0.07,"67,723,400.00"
Non Life Insurance,"13,895.79",-144.77,-1.03,"495,137,000.00"
Others Index,"2,175.01",-18.31,-0.83,"484,092,000.00"
Trading Index,"3,744.74",-12.97,-0.35,"3,131,620.00"
