Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,055.45",-15.57,-0.75,"8,026,023,798.00"
Sensitive Index,392.29,-3.76,-0.95,"7,070,030,000.00"
Float Index,138.41,-0.80,-0.57,"7,817,950,000.00"
Sensitive Float Index,124.07,-1.22,-0.98,"5,797,410,000.00"
Banking SubIndex,"1,498.59",-8.73,-0.58,"1,917,920,000.00"
Development Bank Index,"2,219.36",-20.35,-0.91,"1,231,860,000.00"
Finance Index,895.39,-6.73,-0.75,"381,844,000.00"
Hotels And Tourism,"2,050.47",-8.35,-0.41,"38,757,300.00"
HydroPower Index,"1,731.67",10.36,0.60,"784,331,000.00"
Life Insurance,"12,606.69",-258.26,-2.01,"928,063,000.00"
Manufacturing And Processing,"4,772.42",-72.96,-1.51,"375,448,000.00"
Microfinance Index,"3,188.61",30.08,0.95,"1,044,790,000.00"
Mutual Fund,11.41,-0.05,-0.42,"28,295,700.00"
Non Life Insurance,"9,912.60",-166.41,-1.65,"1,653,660,000.00"
Others Index,"1,797.85",-19.31,-1.06,"1,655,750,000.00"
Trading Index,"2,151.32",-160.42,-6.94,"13,036,900.00"
