Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,173.44",-50.33,-2.26,"1,338,856,282.36"
Sensitive Index,422.74,-10.33,-2.38,"1,342,000,000.00"
Float Index,149.02,-3.23,-2.12,"1,307,500,000.00"
Sensitive Float Index,135.40,-3.13,-2.26,"918,947,000.00"
Banking SubIndex,"1,516.36",-31.51,-2.03,"274,427,242.60"
Development Bank Index,"3,715.61",-97.51,-2.56,"126,151,817.70"
Finance Index,"1,570.85",-39.13,-2.43,"54,133,903.40"
Hotels And Tourism,"2,792.04",-38.98,-1.38,"11,466,973.70"
HydroPower Index,"2,485.33",-67.13,-2.63,"323,377,129.40"
Investment,70.27,-1.60,-2.22,"72,672,811.20"
Life Insurance,"10,472.88",-306.69,-2.85,"106,896,764.00"
Manufacturing And Processing,"5,250.29",-127.60,-2.37,"72,080,343.20"
Microfinance Index,"4,478.16",-71.59,-1.57,"120,183,059.20"
Mutual Fund,15.01,-0.32,-2.11,"2,993,793.72"
Non Life Insurance,"9,233.51",-248.95,-2.63,"71,117,054.60"
Others Index,"1,599.50",-46.85,-2.85,"64,931,098.70"
Trading Index,"1,865.75",-62.11,-3.22,"10,065,088.10"
