Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,428.66",-23.41,-0.95,"1,995,964,384.22"
Sensitive Index,455.60,-2.63,-0.57,"1,808,790,000.00"
Float Index,165.12,-1.95,-1.17,"1,976,130,000.00"
Sensitive Float Index,144.99,-1.63,-1.11,"1,334,430,000.00"
Banking SubIndex,"1,593.10",-18.22,-1.13,"347,675,855.70"
Development Bank Index,"4,171.48",-49.07,-1.16,"140,535,199.00"
Finance Index,"1,895.03",-33.69,-1.75,"91,996,756.59"
Hotels And Tourism,"3,112.68",61.63,2.02,"69,363,914.20"
HydroPower Index,"2,816.91",-32.63,-1.15,"405,022,092.20"
Investment,81.68,-1.30,-1.57,"120,826,321.70"
Life Insurance,"13,440.51",-70.73,-0.52,"208,402,526.60"
Manufacturing And Processing,"5,816.03",-23.03,-0.39,"149,299,846.80"
Microfinance Index,"4,778.27",-53.81,-1.11,"254,682,642.90"
Mutual Fund,15.33,0.02,0.13,"5,617,565.33"
Non Life Insurance,"11,335.30",-191.78,-1.66,"123,766,834.70"
Others Index,"1,901.38",5.97,0.32,"63,167,446.70"
Trading Index,"2,263.78",-64.29,-2.76,"4,383,058.00"
