Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,179.00",16.41,0.52,"17,513,276,115.00"
Sensitive Index,591.16,5.46,0.93,"17,571,400,000.00"
Float Index,222.60,1.16,0.52,"17,318,000,000.00"
Sensitive Float Index,198.77,2.10,1.07,"11,945,700,000.00"
Banking SubIndex,"2,124.94",8.99,0.42,"2,243,810,000.00"
Development Bank Index,"5,749.25",344.41,6.37,"4,853,310,000.00"
Finance Index,"3,012.96",31.77,1.07,"1,899,590,000.00"
Hotels And Tourism,"3,763.83",-37.84,-1.00,"168,527,000.00"
HydroPower Index,"3,813.06",-24.08,-0.63,"5,437,040,000.00"
Investment,118.05,1.71,1.47,"842,483,000.00"
Life Insurance,"18,213.37",31.05,0.17,"536,785,000.00"
Manufacturing And Processing,"6,822.36",99.25,1.48,"332,659,000.00"
Microfinance Index,"5,761.34",-5.65,-0.10,"966,360,000.00"
Mutual Fund,17.45,0.08,0.45,"180,935,000.00"
Non Life Insurance,"14,662.46",-12.23,-0.08,"1,525,770,000.00"
Others Index,"2,117.58",-9.10,-0.43,"1,004,980,000.00"
Trading Index,"3,861.97",-59.17,-1.51,"46,642,600.00"
