SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
84,2025-04-08,19.15,19.18,19.09,(-0.02),(-0.15 %),22.38,17.98,"11,598,325.19","1,211,334",439
85,2025-04-07,19.18,19.21,19.01,(-0.02),(-0.15 %),22.38,17.98,"2,901,503.80","309,346",420
86,2025-04-03,19.21,19.27,19.13,(-0.04),(-0.24 %),22.38,17.98,"11,004,095.27","1,196,880",426
87,2025-04-02,19.25,19.26,19.07,(0.13),(0.69 %),22.38,17.98,"9,370,492.76","953,904",509
88,2025-04-01,19.12,19.14,19.02,(0.00),(-0.02 %),22.38,17.98,"8,659,533.74","918,428",437
89,2025-03-30,19.12,19.21,19.01,(-0.03),(-0.15 %),22.38,17.98,"11,249,520.27","1,192,283",515
90,2025-03-27,19.15,19.18,19.03,(0.07),(0.37 %),22.38,17.98,"5,099,249.63","534,812",450
91,2025-03-26,19.08,19.09,18.80,(0.18),(0.97 %),22.38,17.98,"10,828,756.29","1,185,148",397
92,2025-03-25,18.90,19.00,18.85,(-0.09),(-0.51 %),22.38,17.98,"7,696,597.93","843,367",384
93,2025-03-24,19.00,19.01,18.81,(0.08),(0.44 %),22.38,17.98,"8,737,373.39","958,960",364
94,2025-03-23,18.91,19.04,18.90,(-0.13),(-0.71 %),22.38,17.98,"5,551,587.06","594,940",501
95,2025-03-20,19.05,19.13,19.02,(-0.07),(-0.39 %),22.38,17.98,"8,504,567.07","901,745",530
96,2025-03-19,19.12,19.18,19.03,(0.00),(0.03 %),22.38,17.98,"4,482,844.46","469,503",454
97,2025-03-18,19.12,19.19,19.08,(-0.07),(-0.37 %),22.38,17.98,"3,052,688.17","326,939",478
98,2025-03-17,19.19,19.19,19.03,(0.00),(0.00 %),22.38,17.98,"3,383,052.26","361,041",604
99,2025-03-16,19.19,19.20,19.09,(0.00),(-0.04 %),22.38,17.98,"12,421,394.49","1,260,448",600
100,2025-03-12,19.20,19.20,19.09,(0.02),(0.10 %),22.38,17.98,"9,832,564.05","1,010,428",594
101,2025-03-11,19.18,19.20,19.02,(-0.02),(-0.10 %),22.38,17.98,"6,236,752.10","655,595",614
102,2025-03-10,19.20,19.27,19.17,(-0.60),(-3.06 %),22.38,17.98,"4,678,450.65","505,793",626
103,2025-03-09,19.81,20.02,19.79,(-0.20),(-1.04 %),22.38,17.84,"56,559,124.09","5,978,501",791
104,2025-03-06,20.02,20.09,19.97,(-0.03),(-0.18 %),22.38,17.84,"27,640,882.75","2,809,814",736
105,2025-03-05,20.05,20.16,19.95,(-0.03),(-0.15 %),22.38,17.84,"33,128,006.49","3,342,200",858
106,2025-03-04,20.09,20.20,19.99,(-0.11),(-0.55 %),22.38,17.84,"17,475,560.89","1,793,373",950
107,2025-03-03,20.20,20.20,19.80,(0.20),(1.00 %),22.38,17.84,"38,282,235.32","3,970,380","1,173"
108,2025-03-02,20.00,20.00,19.64,(-0.25),(-1.27 %),22.38,17.84,"24,133,463.95","2,483,963",998
109,2025-02-27,20.25,20.25,20.03,(0.17),(0.88 %),22.38,17.84,"27,317,277.94","3,013,660",666
110,2025-02-25,20.08,20.08,19.98,(0.01),(0.05 %),22.38,17.84,"6,650,377.43","691,509",608
111,2025-02-24,20.07,20.18,19.99,(-0.11),(-0.57 %),22.38,17.84,"13,200,622.69","1,372,089",722
112,2025-02-23,20.18,20.18,20.00,(0.00),(0.02 %),22.38,17.84,"13,459,292.93","1,410,123",673
113,2025-02-20,20.18,20.26,20.06,(-0.08),(-0.41 %),22.38,17.84,"14,912,089.36","1,631,553",711
114,2025-02-18,20.26,20.27,20.14,(-0.01),(-0.05 %),22.38,17.84,"7,291,195.97","763,214",537
115,2025-02-17,20.27,20.27,20.04,(0.10),(0.52 %),22.38,17.84,"4,759,323.52","497,701",503
116,2025-02-16,20.16,20.23,20.08,(-0.02),(-0.11 %),22.38,17.84,"36,613,849.57","4,049,669",623
117,2025-02-13,20.19,20.28,20.16,(-0.01),(-0.08 %),22.38,17.84,"12,127,414.26","1,290,805",425
