Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,766.78",-13.46,-0.48,"4,703,326,944.96"
Sensitive Index,473.76,-1.67,-0.35,"1,271,510,616.10"
Float Index,188.58,-0.69,-0.36,"4,223,257,685.71"
Sensitive Float Index,160.28,-0.48,-0.30,"1,271,510,616.10"
Banking SubIndex,"1,458.78",-0.48,-0.03,"259,767,183.50"
Development Bank Index,"5,915.14",-26.37,-0.44,"282,634,554.00"
Finance Index,"2,481.37",-5.69,-0.22,"386,955,805.30"
Hotels And Tourism,"7,754.99",-84.44,-1.07,"203,794,100.90"
HydroPower Index,"3,870.51",-19.89,-0.51,"1,903,352,182.10"
Investment,101.81,-0.47,-0.46,"85,549,797.70"
Life Insurance,"12,708.37",-59.90,-0.46,"125,276,760.00"
Manufacturing And Processing,"11,108.50",-59.55,-0.53,"253,641,449.60"
Microfinance Index,"4,813.35",-8.99,-0.18,"118,324,114.11"
Mutual Fund,21.93,0.07,0.32,"16,397,225.66"
Non Life Insurance,"11,496.87",-141.02,-1.21,"308,733,632.40"
Others Index,"2,099.87",-16.03,-0.75,"289,586,363.00"
Trading Index,"3,545.83",-61.88,-1.71,"5,641,743.10"
