Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,666.61",-3.44,-0.12,"5,309,562,287.49"
Sensitive Index,444.78,-1.22,-0.27,"1,873,815,734.40"
Float Index,179.11,-0.33,-0.18,"5,254,829,862.00"
Sensitive Float Index,149.46,-0.36,-0.24,"1,873,815,734.40"
Banking SubIndex,"1,359.83",-4.17,-0.30,"351,552,546.20"
Development Bank Index,"5,430.24",-8.79,-0.16,"473,896,315.80"
Finance Index,"2,552.17",15.29,0.60,"152,408,310.90"
Hotels And Tourism,"6,310.09",-30.60,-0.48,"54,698,185.90"
HydroPower Index,"3,439.47",-17.28,-0.49,"1,623,351,988.50"
Investment,108.09,-0.27,-0.25,"919,482,513.30"
Life Insurance,"13,285.59",-23.35,-0.17,"349,584,076.10"
Manufacturing And Processing,"7,041.31",109.23,1.57,"226,633,629.40"
Microfinance Index,"4,792.51",-4.03,-0.08,"243,412,478.00"
Mutual Fund,19.15,-0.02,-0.15,"11,598,325.19"
Non Life Insurance,"12,208.17",16.63,0.13,"145,565,877.40"
Others Index,"2,447.29",-14.16,-0.57,"690,364,567.70"
Trading Index,"4,679.88",32.78,0.70,"23,879,372.80"
