Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,615.40",-70.01,-2.61,"5,745,488,179.00"
Sensitive Index,494.91,-11.42,-2.26,"6,039,900,000.00"
Float Index,183.80,-5.16,-2.73,"5,698,910,000.00"
Sensitive Float Index,167.11,-4.18,-2.44,"4,216,460,000.00"
Banking SubIndex,"1,869.71",-36.03,-1.89,"1,442,370,000.00"
Development Bank Index,"4,747.39",-154.41,-3.15,"1,098,670,000.00"
Finance Index,"2,205.34",-175.59,-7.37,"666,966,000.00"
Hotels And Tourism,"3,100.37",-24.31,-0.78,"34,711,800.00"
HydroPower Index,"2,784.16",-138.45,-4.74,"1,518,160,000.00"
Investment,86.07,-3.52,-3.93,"208,985,000.00"
Life Insurance,"14,453.13",-431.91,-2.90,"269,127,000.00"
Manufacturing And Processing,"6,292.53",-89.23,-1.40,"233,326,000.00"
Microfinance Index,"4,912.58",-111.99,-2.23,"560,812,000.00"
Mutual Fund,14.91,-0.17,-1.16,"33,939,600.00"
Non Life Insurance,"11,383.04",-325.56,-2.78,"478,759,000.00"
Others Index,"1,656.57",-31.13,-1.84,"296,658,000.00"
Trading Index,"2,934.63",-79.39,-2.63,"17,726,100.00"
