Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,794.78",34.61,1.25,"14,034,839,880.49"
Sensitive Index,489.27,7.86,1.63,"7,829,774,926.80"
Float Index,193.26,2.66,1.39,"13,579,663,848.05"
Sensitive Float Index,167.64,2.82,1.71,"7,829,774,926.80"
Banking SubIndex,"1,516.60",23.76,1.59,"2,750,403,725.00"
Development Bank Index,"5,941.99",221.30,3.86,"1,582,536,659.60"
Finance Index,"2,571.12",19.29,0.75,"272,940,327.40"
Hotels And Tourism,"6,947.71",41.11,0.59,"205,340,252.80"
HydroPower Index,"3,646.78",46.39,1.28,"5,059,656,284.00"
Investment,113.42,0.59,0.52,"801,346,898.10"
Life Insurance,"13,276.35",87.53,0.66,"496,588,654.40"
Manufacturing And Processing,"7,355.74",100.90,1.39,"452,654,468.05"
Microfinance Index,"5,210.29",94.97,1.85,"1,300,710,589.90"
Mutual Fund,20.25,0.31,1.58,"149,312,885.54"
Non Life Insurance,"12,736.14",231.48,1.85,"301,741,990.80"
Others Index,"2,352.82",7.83,0.33,"346,145,811.40"
Trading Index,"4,148.25",-7.55,-0.18,"9,598,186.60"
