Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,665.45",52.36,2.00,"9,203,088,349.68"
Sensitive Index,448.80,8.65,1.96,"2,726,059,848.66"
Float Index,179.73,3.22,1.82,"8,748,443,557.49"
Sensitive Float Index,149.78,2.67,1.82,"2,726,059,848.66"
Banking SubIndex,"1,359.15",17.82,1.32,"515,709,116.20"
Development Bank Index,"5,515.08",147.29,2.74,"817,611,342.50"
Finance Index,"2,628.73",23.31,0.89,"408,047,233.70"
Hotels And Tourism,"6,883.13",182.47,2.72,"157,501,540.60"
HydroPower Index,"3,727.19",77.69,2.12,"3,344,873,983.93"
Investment,105.17,3.87,3.82,"1,267,436,293.61"
Life Insurance,"13,076.66",243.25,1.89,"541,680,106.75"
Manufacturing And Processing,"7,080.19",5.81,0.08,"206,546,436.60"
Microfinance Index,"4,903.58",52.07,1.07,"366,618,694.10"
Mutual Fund,20.14,0.09,0.49,"11,046,151.99"
Non Life Insurance,"12,883.89",127.98,1.00,"286,947,682.70"
Others Index,"2,090.79",85.16,4.24,"862,958,771.70"
Trading Index,"4,471.42",106.93,2.45,"20,414,505.50"
