Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,951.84",-21.16,-1.07,"1,190,765,612.98"
Sensitive Index,379.08,-3.87,-1.01,"1,208,790,000.00"
Float Index,134.86,-1.51,-1.10,"1,208,790,000.00"
Sensitive Float Index,123.71,-1.41,-1.13,"860,313,000.00"
Banking SubIndex,"1,320.36",-6.83,-0.51,"149,460,895.30"
Development Bank Index,"3,489.20",-64.89,-1.83,"68,149,290.60"
Finance Index,"1,633.04",-35.31,-2.12,"62,402,625.00"
Hotels And Tourism,"2,639.18",5.66,0.21,"6,360,358.00"
HydroPower Index,"2,222.19",-47.78,-2.10,"429,934,262.40"
Investment,62.20,-0.80,-1.27,"47,954,520.30"
Life Insurance,"9,233.80",-85.64,-0.92,"72,021,519.70"
Manufacturing And Processing,"4,875.42",-23.38,-0.48,"48,069,707.20"
Microfinance Index,"4,420.60",-52.41,-1.17,"107,764,995.60"
Mutual Fund,14.12,0.06,0.43,"1,926,956.59"
Non Life Insurance,"7,933.24",-147.90,-1.83,"123,270,269.50"
Others Index,"1,425.04",-18.78,-1.30,"50,683,926.30"
Trading Index,"1,923.28",-29.70,-1.52,"50,683,926.30"
