Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,760.17",34.46,1.26,"9,419,165,807.84"
Sensitive Index,481.40,7.04,1.48,"4,993,360,418.20"
Float Index,190.60,2.60,1.38,"8,683,161,091.63"
Sensitive Float Index,164.81,2.57,1.58,"4,993,360,418.20"
Banking SubIndex,"1,492.84",26.55,1.81,"1,757,937,892.30"
Development Bank Index,"5,720.68",69.43,1.22,"531,339,046.90"
Finance Index,"2,551.82",45.01,1.79,"315,234,880.30"
Hotels And Tourism,"6,906.60",64.14,0.93,"221,505,732.60"
HydroPower Index,"3,600.39",60.73,1.71,"3,471,019,552.63"
Investment,112.83,1.21,1.08,"581,241,231.10"
Life Insurance,"13,188.81",90.01,0.68,"232,814,908.80"
Manufacturing And Processing,"7,254.83",63.43,0.88,"281,382,421.50"
Microfinance Index,"5,115.32",64.82,1.28,"652,558,696.10"
Mutual Fund,19.93,0.00,0.00,"77,592,371.21"
Non Life Insurance,"12,504.65",95.54,0.76,"379,427,991.60"
Others Index,"2,344.98",12.22,0.52,"249,238,392.80"
Trading Index,"4,155.81",35.20,0.85,"9,460,345.00"
