Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,777.10",-9.24,-0.33,"4,854,444,170.67"
Sensitive Index,474.29,-1.45,-0.30,"1,532,179,242.20"
Float Index,188.53,-0.69,-0.36,"4,602,859,129.26"
Sensitive Float Index,159.89,-0.51,-0.32,"1,532,179,242.20"
Banking SubIndex,"1,465.82",-3.63,-0.24,"478,199,470.10"
Development Bank Index,"5,907.44",-28.99,-0.48,"221,071,741.00"
Finance Index,"2,394.52",-10.73,-0.44,"69,616,819.80"
Hotels And Tourism,"7,946.84",-4.46,-0.05,"192,379,488.50"
HydroPower Index,"3,946.79",-15.43,-0.38,"2,659,485,700.46"
Investment,102.96,-0.71,-0.69,"131,296,894.80"
Life Insurance,"12,529.95",-67.72,-0.53,"159,037,156.60"
Manufacturing And Processing,"11,378.64",-54.55,-0.47,"364,248,297.40"
Microfinance Index,"4,809.88",-27.25,-0.56,"124,010,803.80"
Mutual Fund,21.90,0.05,0.25,"13,447,425.21"
Non Life Insurance,"10,933.39",38.38,0.35,"54,663,319.20"
Others Index,"2,025.06",-1.26,-0.06,"137,580,979.80"
Trading Index,"3,775.36",-4.60,-0.12,"11,268,457.80"
