Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,803.62",-30.51,-1.08,"8,033,212,742.00"
Sensitive Index,521.83,-7.04,-1.33,"8,407,560,000.00"
Float Index,192.89,-1.86,-0.95,"7,948,040,000.00"
Sensitive Float Index,169.74,-2.17,-1.26,"5,316,700,000.00"
Banking SubIndex,"1,833.21",-22.47,-1.21,"1,109,359,204.20"
Development Bank Index,"5,027.60",-122.54,-2.38,"747,979,385.60"
Finance Index,"2,526.19",-57.76,-2.24,"880,203,727.10"
Hotels And Tourism,"3,191.16",-78.03,-2.39,"36,709,372.60"
HydroPower Index,"3,234.60",-6.88,-0.21,"2,291,205,595.10"
Investment,92.90,2.82,3.13,"566,039,924.80"
Life Insurance,"15,789.18",-189.97,-1.19,"511,675,307.90"
Manufacturing And Processing,"7,163.66",6.29,0.09,"298,146,239.70"
Microfinance Index,"5,439.96",-61.56,-1.12,"685,102,092.50"
Mutual Fund,15.74,-0.05,-0.29,"26,626,887.66"
Non Life Insurance,"12,779.92",-266.45,-2.04,"567,186,657.10"
Others Index,"2,140.42",-76.30,-3.44,"198,285,209.00"
Trading Index,"3,105.28",20.06,0.65,"56,151,403.70"
