Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,175.40",23.25,1.08,"5,744,083,391.51"
Sensitive Index,385.75,4.82,1.26,"1,688,512,422.70"
Float Index,147.96,1.66,1.13,"5,574,786,768.67"
Sensitive Float Index,127.46,1.67,1.33,"1,679,876,553.60"
Banking SubIndex,"1,166.68",19.41,1.69,"437,117,626.27"
Development Bank Index,"4,457.41",-13.20,-0.29,"407,278,613.30"
Finance Index,"2,573.96",29.50,1.15,"619,885,735.40"
Hotels And Tourism,"5,566.03",52.08,0.94,"111,412,061.60"
HydroPower Index,"2,637.22",28.05,1.07,"1,251,855,429.90"
Investment,80.72,0.51,0.64,"440,836,827.30"
Life Insurance,"10,409.03",79.68,0.77,"254,178,188.70"
Manufacturing And Processing,"6,540.41",39.54,0.60,"208,373,386.70"
Microfinance Index,"4,873.15",73.94,1.54,"1,247,261,995.70"
Mutual Fund,19.37,0.08,0.45,"28,009,196.19"
Non Life Insurance,"11,030.31",141.16,1.29,"369,028,696.90"
Others Index,"1,656.26",8.02,0.48,"255,352,619.50"
Trading Index,"3,010.59",2.20,0.07,"9,921,926.30"
