Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,706.04",-16.68,-0.61,"8,433,589,785.29"
Sensitive Index,456.58,-1.64,-0.35,"4,276,771,809.40"
Float Index,182.48,-1.26,-0.68,"8,128,581,730.80"
Sensitive Float Index,153.60,-0.59,-0.38,"4,276,771,809.40"
Banking SubIndex,"1,372.98",-9.77,-0.70,"627,321,045.40"
Development Bank Index,"5,631.95",-45.36,-0.79,"682,236,263.70"
Finance Index,"2,534.48",-32.82,-1.27,"132,253,272.10"
Hotels And Tourism,"6,500.12",-90.26,-1.36,"56,163,956.40"
HydroPower Index,"3,533.90",-43.76,-1.22,"4,020,483,544.10"
Investment,117.17,-0.07,-0.06,"1,322,305,794.80"
Life Insurance,"13,299.27",-117.49,-0.87,"307,199,400.40"
Manufacturing And Processing,"7,130.75",37.55,0.52,"155,501,281.00"
Microfinance Index,"4,839.00",-26.64,-0.54,"308,022,403.10"
Mutual Fund,19.47,-0.04,-0.23,"18,938,592.99"
Non Life Insurance,"12,566.92",-28.42,-0.22,"125,251,927.30"
Others Index,"2,387.05",-25.08,-1.03,"379,787,412.10"
Trading Index,"4,605.35",46.81,1.02,"12,055,430.40"
