Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,600.22",39.92,1.55,"6,286,733,916.87"
Sensitive Index,448.29,7.63,1.73,"2,569,685,546.40"
Float Index,177.85,3.05,1.74,"6,191,880,996.70"
Sensitive Float Index,152.03,2.66,1.78,"2,569,685,546.40"
Banking SubIndex,"1,345.15",18.14,1.36,"336,015,235.00"
Development Bank Index,"5,417.00",98.27,1.84,"329,156,507.30"
Finance Index,"2,280.69",36.15,1.61,"89,332,616.50"
Hotels And Tourism,"6,735.57",104.44,1.57,"72,588,912.00"
HydroPower Index,"3,391.59",44.56,1.33,"2,894,038,983.20"
Investment,104.64,2.09,2.03,"844,600,516.00"
Life Insurance,"13,054.93",325.54,2.55,"413,142,855.00"
Manufacturing And Processing,"7,493.59",115.73,1.56,"280,653,073.10"
Microfinance Index,"4,922.81",88.78,1.83,"405,267,936.80"
Mutual Fund,19.82,-0.04,-0.23,"4,066,602.48"
Non Life Insurance,"10,736.39",209.70,1.99,"116,929,612.40"
Others Index,"2,340.44",27.46,1.18,"396,352,919.00"
Trading Index,"3,830.66",9.56,0.25,"13,801,830.40"
