Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,744.40",-39.44,-1.41,"4,665,020,677.74"
Sensitive Index,468.26,-5.15,-1.08,"1,695,207,691.70"
Float Index,186.26,-2.55,-1.35,"4,616,722,741.70"
Sensitive Float Index,157.80,-1.89,-1.18,"1,695,207,691.70"
Banking SubIndex,"1,447.55",-12.15,-0.83,"398,020,316.30"
Development Bank Index,"5,862.14",-81.95,-1.37,"200,426,550.60"
Finance Index,"2,372.20",-49.20,-2.03,"128,460,897.40"
Hotels And Tourism,"7,831.11",-162.00,-2.02,"171,457,567.90"
HydroPower Index,"3,833.04",-87.04,-2.22,"2,199,906,326.80"
Investment,102.51,-1.35,-1.30,"197,888,761.00"
Life Insurance,"12,484.89",-68.48,-0.54,"95,051,774.90"
Manufacturing And Processing,"11,245.85",-189.14,-1.65,"714,023,287.30"
Microfinance Index,"4,821.39",-74.01,-1.51,"248,640,955.50"
Mutual Fund,21.88,0.04,0.19,"7,617,831.84"
Non Life Insurance,"10,826.82",-84.47,-0.77,"51,711,433.20"
Others Index,"2,023.60",-30.64,-1.49,"207,669,487.80"
Trading Index,"3,711.42",-88.64,-2.33,"3,465,383.00"
