Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,983.10",38.32,1.30,"19,550,166,636.00"
Sensitive Index,539.41,11.54,2.19,"19,842,400,000.00"
Float Index,206.74,2.92,1.43,"19,423,500,000.00"
Sensitive Float Index,179.34,4.14,2.36,"13,249,100,000.00"
Banking SubIndex,"1,944.78",8.08,0.42,"3,070,700,000.00"
Development Bank Index,"5,099.88",388.24,8.24,"4,191,580,000.00"
Finance Index,"2,601.92",173.50,7.14,"2,174,300,000.00"
Hotels And Tourism,"3,720.20",167.96,4.73,"187,026,000.00"
HydroPower Index,"3,241.37",186.30,6.01,"6,162,890,000.00"
Investment,107.21,2.49,2.38,"416,915,000.00"
Life Insurance,"18,576.45",-147.28,-0.79,"682,122,000.00"
Manufacturing And Processing,"6,235.16",60.63,0.98,"463,496,000.00"
Microfinance Index,"5,376.46",-17.68,-0.33,"1,037,820,000.00"
Mutual Fund,15.62,-0.11,-0.67,"56,586,300.00"
Non Life Insurance,"15,178.65",-22.07,-0.15,"2,412,110,000.00"
Others Index,"2,278.58",-8.71,-0.38,"1,043,350,000.00"
Trading Index,"4,080.94",-43.71,-1.06,"45,280,400.00"
