Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,941.74",-17.38,-0.89,"2,639,659,499.69"
Sensitive Index,369.42,-1.90,-0.51,"905,626,240.50"
Float Index,135.36,-1.21,-0.89,"2,596,355,378.50"
Sensitive Float Index,122.15,-0.87,-0.71,"902,594,930.90"
Banking SubIndex,"1,240.90",-5.36,-0.43,"374,258,742.00"
Development Bank Index,"3,519.54",-73.48,-2.05,"108,844,654.10"
Finance Index,"1,601.20",-39.64,-2.42,"67,308,113.40"
Hotels And Tourism,"3,899.03",-110.93,-2.77,"194,529,169.90"
HydroPower Index,"2,419.33",-9.25,-0.38,"638,460,119.40"
Investment,66.95,-0.23,-0.34,"198,698,749.60"
Life Insurance,"9,912.15",-190.62,-1.89,"151,491,567.50"
Manufacturing And Processing,"4,971.58",49.66,1.01,"300,829,314.00"
Microfinance Index,"3,579.89",-32.78,-0.91,"211,020,319.70"
Mutual Fund,13.86,0.09,0.65,"2,332,500.66"
Non Life Insurance,"9,305.11",-253.35,-2.65,"201,583,404.50"
Others Index,"1,383.91",-17.89,-1.28,"117,426,804.00"
Trading Index,"2,228.34",-2.57,-0.12,"31,904,420.40"
