Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,585.28",-13.79,-0.53,"3,990,431,236.00"
Sensitive Index,465.11,-2.16,-0.46,"3,792,800,000.00"
Float Index,178.43,-1.19,-0.66,"3,937,270,000.00"
Sensitive Float Index,151.20,-1.08,-0.71,"2,885,560,000.00"
Banking SubIndex,"1,766.61",-14.08,-0.79,"1,203,160,000.00"
Development Bank Index,"2,798.34",-24.10,-0.85,"750,032,000.00"
Finance Index,"1,233.86",-15.53,-1.24,"276,276,000.00"
Hotels And Tourism,"3,317.52",-19.32,-0.58,"29,167,700.00"
HydroPower Index,"2,495.13",-18.89,-0.75,"624,915,000.00"
Investment,97.57,-0.10,-0.10,"353,847,000.00"
Life Insurance,"16,781.60",-149.11,-0.88,"199,290,000.00"
Manufacturing And Processing,"5,632.27",54.65,0.98,"190,574,000.00"
Microfinance Index,"5,174.17",-46.43,-0.89,"622,951,000.00"
Mutual Fund,13.38,-0.01,-0.08,"22,902,200.00"
Non Life Insurance,"12,794.88",-104.84,-0.81,"368,582,000.00"
Others Index,"1,996.10",17.71,0.90,"573,584,000.00"
Trading Index,"3,634.49",9.15,0.25,"50,946,600.00"
