Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,571.04",20.61,1.33,"2,807,708,137.00"
Sensitive Index,310.15,2.98,0.97,"2,852,650,000.00"
Float Index,109.24,1.56,1.44,"2,786,480,000.00"
Sensitive Float Index,102.25,1.25,1.24,"2,219,310,000.00"
Banking SubIndex,"1,258.48",18.86,1.52,"843,913,000.00"
Development Bank Index,"1,946.89",65.48,3.48,"357,943,000.00"
Finance Index,784.31,5.79,0.74,"208,085,000.00"
Hotels And Tourism,"1,749.16",8.08,0.46,"10,582,200.00"
HydroPower Index,"1,292.38",-24.76,-1.88,"576,993,000.00"
Life Insurance,"9,639.13",157.33,1.66,"212,058,000.00"
Manufacturing And Processing,"3,039.22",49.79,1.67,"82,413,100.00"
Microfinance Index,"2,556.86",20.81,0.82,"119,309,000.00"
Mutual Fund,10.81,-0.01,-0.08,"4,289,620.00"
Non Life Insurance,"8,044.04",332.41,4.31,"658,029,000.00"
Others Index,"1,011.61",2.97,0.29,"139,388,000.00"
Trading Index,"1,057.33",19.53,1.88,"1,287,500.00"
