Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,310.59",70.18,3.13,"9,138,629,642.41"
Sensitive Index,409.51,12.33,3.10,"2,640,764,550.40"
Float Index,157.68,5.06,3.32,"9,032,628,645.10"
Sensitive Float Index,135.68,4.33,3.29,"2,604,187,275.60"
Banking SubIndex,"1,255.43",33.70,2.75,"675,951,674.80"
Development Bank Index,"4,653.31",219.11,4.94,"678,070,266.20"
Finance Index,"2,652.57",48.41,1.85,"799,109,741.70"
Hotels And Tourism,"5,761.62",201.96,3.63,"198,618,717.80"
HydroPower Index,"2,935.30",151.74,5.45,"4,077,765,014.30"
Investment,86.16,2.56,3.06,"570,609,859.90"
Life Insurance,"11,086.45",318.85,2.96,"401,708,022.90"
Manufacturing And Processing,"6,878.03",150.32,2.23,"393,976,930.20"
Microfinance Index,"4,929.71",111.30,2.30,"665,651,091.00"
Mutual Fund,20.33,-0.08,-0.42,"16,660,737.91"
Non Life Insurance,"11,418.02",238.06,2.12,"283,780,072.70"
Others Index,"1,730.33",35.69,2.10,"281,049,146.60"
Trading Index,"3,136.63",87.83,2.88,"47,312,834.00"
