Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,062.80",-43.35,-2.06,"2,815,144,598.31"
Sensitive Index,397.43,-8.68,-2.14,"2,542,820,000.00"
Float Index,141.66,-2.90,-2.00,"2,745,980,000.00"
Sensitive Float Index,130.43,-2.77,-2.08,"1,683,680,000.00"
Banking SubIndex,"1,356.57",-18.05,-1.31,"329,021,369.10"
Development Bank Index,"3,690.37",-122.69,-3.22,"240,579,145.40"
Finance Index,"1,804.50",-60.27,-3.23,"271,146,808.40"
Hotels And Tourism,"2,792.25",-34.62,-1.22,"11,630,465.20"
HydroPower Index,"2,474.13",-78.01,-3.06,"758,312,545.40"
Investment,68.87,-1.33,-1.89,"247,661,545.90"
Life Insurance,"9,680.47",-122.51,-1.25,"84,290,645.10"
Manufacturing And Processing,"5,378.71",-70.37,-1.29,"247,824,148.00"
Microfinance Index,"4,667.29",-125.62,-2.62,"364,471,737.50"
Mutual Fund,14.78,-0.14,-0.94,"6,540,442.32"
Non Life Insurance,"8,248.54",-123.44,-1.47,"62,200,937.80"
Others Index,"1,498.56",-58.72,-3.77,"115,421,093.30"
Trading Index,"2,141.71",-70.32,-3.18,"13,778,246.80"
