Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,474.39",-79.74,-3.12,"8,355,289,814.00"
Sensitive Index,447.29,-14.53,-3.15,"7,790,160,000.00"
Float Index,170.52,-5.52,-3.13,"8,295,560,000.00"
Sensitive Float Index,145.07,-4.68,-3.12,"6,557,550,000.00"
Banking SubIndex,"1,792.25",-54.57,-2.96,"2,487,940,000.00"
Development Bank Index,"2,563.90",-75.51,-2.86,"1,000,400,000.00"
Finance Index,"1,128.39",-29.74,-2.57,"522,378,000.00"
Hotels And Tourism,"2,061.97",11.08,0.54,"13,064,000.00"
HydroPower Index,"1,939.87",-67.15,-3.35,"639,046,000.00"
Investment,95.87,-4.13,-4.13,"788,182,000.00"
Life Insurance,"16,974.42",-624.80,-3.55,"729,117,000.00"
Manufacturing And Processing,"5,385.16",-198.20,-3.55,"253,632,000.00"
Microfinance Index,"4,218.27",-141.29,-3.24,"795,080,000.00"
Mutual Fund,13.25,-0.24,-1.77,"33,458,600.00"
Non Life Insurance,"12,774.18",-178.10,-1.38,"2,484,850,000.00"
Others Index,"2,008.40",-81.35,-3.89,"1,226,240,000.00"
Trading Index,"2,934.85",-11.22,-0.38,"21,439,800.00"
