Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,030.59",-46.08,-2.22,"2,968,485,223.95"
Sensitive Index,387.23,-8.71,-2.20,"2,438,470,000.00"
Float Index,140.32,-3.16,-2.20,"2,581,650,000.00"
Sensitive Float Index,126.67,-3.25,-2.50,"1,546,210,000.00"
Banking SubIndex,"1,369.91",-17.17,-1.24,"293,443,520.20"
Development Bank Index,"3,453.28",-100.94,-2.84,"224,833,480.50"
Finance Index,"1,547.48",-56.61,-3.53,"195,633,998.30"
Hotels And Tourism,"2,680.23",-77.79,-2.82,"16,593,539.00"
HydroPower Index,"2,339.99",-52.23,-2.18,"792,793,880.80"
Investment,66.58,-2.22,-3.23,"139,524,817.60"
Life Insurance,"9,949.01",-215.92,-2.12,"161,493,763.10"
Manufacturing And Processing,"5,171.86",-145.35,-2.73,"210,774,124.40"
Microfinance Index,"4,452.67",-113.03,-2.48,"318,317,598.80"
Mutual Fund,14.56,-0.18,-1.20,"4,934,242.75"
Non Life Insurance,"8,265.71",-239.87,-2.82,"102,678,459.20"
Others Index,"1,513.10",-60.27,-3.83,"95,804,090.10"
Trading Index,"2,107.78",-87.88,-4.00,"29,762,055.80"
