Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,566.09",-30.02,-1.15,"4,907,624,328.39"
Sensitive Index,445.62,-5.90,-1.30,"1,994,598,097.00"
Float Index,175.63,-2.42,-1.36,"4,560,971,046.90"
Sensitive Float Index,151.16,-2.21,-1.44,"1,994,598,097.00"
Banking SubIndex,"1,346.04",-17.72,-1.29,"384,687,350.10"
Development Bank Index,"5,344.26",-98.61,-1.81,"267,744,488.30"
Finance Index,"2,311.87",-69.49,-2.91,"175,697,848.60"
Hotels And Tourism,"6,210.48",-43.38,-0.69,"70,699,249.20"
HydroPower Index,"3,284.57",-39.40,-1.18,"1,936,219,947.40"
Investment,103.43,-1.63,-1.55,"328,768,274.90"
Life Insurance,"12,802.38",-174.95,-1.34,"332,905,474.20"
Manufacturing And Processing,"7,268.35",-62.12,-0.84,"346,152,952.00"
Microfinance Index,"4,842.72",-62.86,-1.28,"254,291,278.20"
Mutual Fund,20.04,-0.21,-1.08,"3,091,076.80"
Non Life Insurance,"10,671.64",-144.68,-1.33,"86,147,326.90"
Others Index,"2,356.03",-3.03,-0.12,"371,308,126.30"
Trading Index,"3,811.93",-21.95,-0.57,"6,348,730.80"
