Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,416.00",-39.23,-1.60,"6,254,809,442.00"
Sensitive Index,436.80,-7.12,-1.60,"6,123,940,000.00"
Float Index,166.57,-2.37,-1.41,"6,087,370,000.00"
Sensitive Float Index,142.25,-1.59,-1.10,"5,039,100,000.00"
Banking SubIndex,"1,756.09",-17.30,-0.98,"1,702,160,000.00"
Development Bank Index,"2,507.11",-32.68,-1.29,"980,262,000.00"
Finance Index,"1,116.29",-12.32,-1.09,"398,552,000.00"
Hotels And Tourism,"2,169.81",35.17,1.65,"16,753,800.00"
HydroPower Index,"1,909.36",-20.32,-1.05,"440,758,000.00"
Investment,93.48,-2.26,-2.36,"388,350,000.00"
Life Insurance,"16,361.39",-452.53,-2.69,"836,048,000.00"
Manufacturing And Processing,"5,215.40",-87.58,-1.65,"223,828,000.00"
Microfinance Index,"4,131.25",-56.43,-1.35,"776,562,000.00"
Mutual Fund,12.94,-0.13,-1.00,"12,621,600.00"
Non Life Insurance,"12,446.56",-167.88,-1.33,"1,706,680,000.00"
Others Index,"1,908.44",-84.35,-4.23,"859,967,000.00"
Trading Index,"3,617.21",306.54,9.26,"85,229,700.00"
