Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,787.15",-17.01,-0.60,"5,095,905,757.17"
Sensitive Index,468.27,-2.94,-0.62,"1,231,982,547.03"
Float Index,188.31,-1.34,-0.70,"4,995,323,495.83"
Sensitive Float Index,158.14,-1.16,-0.72,"1,231,982,547.03"
Banking SubIndex,"1,443.63",-11.20,-0.77,"313,191,705.50"
Development Bank Index,"5,966.55",-5.07,-0.08,"287,511,680.60"
Finance Index,"2,395.78",-25.72,-1.06,"101,060,745.30"
Hotels And Tourism,"8,140.53",-117.71,-1.42,"276,842,062.30"
HydroPower Index,"3,989.49",-42.45,-1.05,"2,649,702,283.03"
Investment,104.27,-0.55,-0.53,"181,377,248.10"
Life Insurance,"12,577.35",-54.53,-0.43,"91,632,381.20"
Manufacturing And Processing,"11,624.53",69.62,0.60,"647,788,476.20"
Microfinance Index,"4,842.76",-26.16,-0.53,"158,045,177.00"
Mutual Fund,21.81,0.01,0.05,"17,955,523.04"
Non Life Insurance,"10,888.87",-131.40,-1.19,"52,086,245.80"
Others Index,"2,033.25",-17.63,-0.85,"211,428,630.80"
Trading Index,"3,799.66",16.63,0.43,"24,656,860.00"
