Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,669.51",-7.94,-0.29,"10,698,651,680.69"
Sensitive Index,450.84,-0.17,-0.03,"5,280,615,508.10"
Float Index,181.66,-0.33,-0.18,"10,450,786,756.90"
Sensitive Float Index,153.23,0.03,0.02,"5,280,615,508.10"
Banking SubIndex,"1,343.88",3.40,0.25,"768,576,209.50"
Development Bank Index,"5,517.41",8.18,0.14,"965,557,282.40"
Finance Index,"2,445.84",-5.14,-0.20,"259,384,076.10"
Hotels And Tourism,"7,108.60",-8.87,-0.12,"515,832,446.50"
HydroPower Index,"3,488.61",-35.24,-1.00,"4,994,748,746.10"
Investment,112.91,-0.15,-0.13,"787,910,905.50"
Life Insurance,"13,400.14",-21.34,-0.15,"449,749,602.00"
Manufacturing And Processing,"7,190.02",-49.68,-0.68,"282,547,828.20"
Microfinance Index,"4,738.92",-24.68,-0.51,"363,102,179.30"
Mutual Fund,19.67,0.03,0.19,"5,362,795.60"
Non Life Insurance,"12,567.90",-2.26,-0.01,"251,432,970.10"
Others Index,"2,374.40",-15.10,-0.63,"796,871,138.40"
Trading Index,"4,338.08",-22.65,-0.51,"15,073,372.80"
