Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,649.52",-26.51,-0.99,"7,085,449,433.59"
Sensitive Index,456.98,-4.67,-1.01,"2,693,484,421.20"
Float Index,181.53,-2.06,-1.12,"6,989,153,104.50"
Sensitive Float Index,155.39,-1.66,-1.05,"2,693,484,421.20"
Banking SubIndex,"1,381.49",-15.09,-1.08,"554,251,075.00"
Development Bank Index,"5,425.91",-60.22,-1.09,"289,119,266.00"
Finance Index,"2,281.71",-19.28,-0.83,"168,237,898.70"
Hotels And Tourism,"7,054.89",-20.92,-0.29,"185,072,204.60"
HydroPower Index,"3,390.75",-45.17,-1.31,"3,002,195,282.70"
Investment,105.92,-1.60,-1.48,"450,939,505.40"
Life Insurance,"13,468.67",-164.73,-1.20,"794,958,512.20"
Manufacturing And Processing,"7,970.55",58.36,0.73,"429,069,630.60"
Microfinance Index,"4,972.36",-65.80,-1.30,"491,116,979.90"
Mutual Fund,20.06,0.00,0.04,"6,716,334.20"
Non Life Insurance,"11,026.69",-76.73,-0.69,"165,384,058.80"
Others Index,"2,375.66",-25.03,-1.04,"443,532,756.50"
Trading Index,"3,809.02",-19.78,-0.51,"15,275,934.10"
