Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,633.42",-32.51,-1.22,"3,700,029,507.00"
Sensitive Index,497.05,-6.41,-1.27,"3,829,610,000.00"
Float Index,184.74,-2.65,-1.41,"3,572,780,000.00"
Sensitive Float Index,167.73,-2.37,-1.39,"2,655,880,000.00"
Banking SubIndex,"1,869.40",-20.60,-1.09,"988,347,000.00"
Development Bank Index,"4,740.73",-155.75,-3.18,"726,807,000.00"
Finance Index,"2,243.29",-68.96,-2.98,"361,602,000.00"
Hotels And Tourism,"3,089.14",-44.15,-1.41,"17,286,900.00"
HydroPower Index,"2,818.64",-82.51,-2.84,"861,573,000.00"
Investment,86.95,-1.09,-1.24,"110,454,000.00"
Life Insurance,"14,567.29",-101.42,-0.69,"160,142,000.00"
Manufacturing And Processing,"6,291.50",-102.97,-1.61,"120,303,000.00"
Microfinance Index,"4,962.57",-38.22,-0.76,"407,525,000.00"
Mutual Fund,15.03,0.03,0.19,"9,868,530.00"
Non Life Insurance,"11,535.26",-104.57,-0.90,"281,383,000.00"
Others Index,"1,702.86",4.56,0.27,"215,005,000.00"
Trading Index,"3,128.19",118.13,3.92,"29,615,400.00"
