Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,905.68",17.36,0.92,"885,578,270.76"
Sensitive Index,363.65,4.27,1.19,"252,880,525.10"
Float Index,133.44,1.30,0.99,"834,697,691.50"
Sensitive Float Index,121.17,1.56,1.31,"251,998,278.10"
Banking SubIndex,"1,241.24",12.17,0.99,"168,502,387.50"
Development Bank Index,"3,505.33",57.05,1.65,"44,793,087.30"
Finance Index,"1,599.54",19.49,1.23,"20,114,308.40"
Hotels And Tourism,"3,559.52",66.97,1.92,"63,212,851.30"
HydroPower Index,"2,456.92",12.09,0.49,"242,317,914.30"
Investment,63.92,0.89,1.41,"35,866,627.40"
Life Insurance,"9,497.30",57.30,0.61,"37,926,892.10"
Manufacturing And Processing,"4,444.65",79.63,1.82,"94,557,704.80"
Microfinance Index,"3,403.32",15.80,0.47,"48,475,686.30"
Mutual Fund,13.63,-0.01,-0.09,"1,202,436.06"
Non Life Insurance,"8,651.93",95.42,1.12,"60,729,603.90"
Others Index,"1,414.46",6.74,0.48,"1,202,436.06"
Trading Index,"2,112.53",13.22,0.63,"4,066,011.00"
