Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,581.21",-13.88,-0.53,"3,515,930,718.49"
Sensitive Index,446.01,-2.25,-0.50,"1,145,405,890.30"
Float Index,176.72,-0.97,-0.55,"3,473,635,162.24"
Sensitive Float Index,151.31,-0.74,-0.48,"1,145,405,890.30"
Banking SubIndex,"1,341.46",-4.77,-0.35,"262,286,081.00"
Development Bank Index,"5,363.69",-20.21,-0.37,"243,712,831.70"
Finance Index,"2,269.12",-3.57,-0.15,"173,185,563.70"
Hotels And Tourism,"6,768.76",-86.96,-1.26,"104,856,466.50"
HydroPower Index,"3,292.90",-21.89,-0.66,"1,419,719,382.94"
Investment,100.90,-0.99,-0.97,"127,517,358.80"
Life Insurance,"12,936.56",-132.39,-1.01,"352,338,041.20"
Manufacturing And Processing,"8,256.30",-26.93,-0.32,"275,652,787.80"
Microfinance Index,"4,844.99",-22.36,-0.45,"291,657,324.70"
Mutual Fund,20.27,-0.01,-0.06,"16,896,836.06"
Non Life Insurance,"10,718.77",-48.94,-0.45,"49,835,080.60"
Others Index,"2,293.95",-15.99,-0.69,"164,314,514.20"
Trading Index,"3,773.32",21.64,0.57,"8,559,729.10"
