Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,613.08",5.08,0.19,"6,190,141,891.18"
Sensitive Index,440.14,1.00,0.22,"1,503,503,560.70"
Float Index,176.51,0.22,0.12,"6,034,441,178.90"
Sensitive Float Index,147.10,0.21,0.14,"1,503,503,560.70"
Banking SubIndex,"1,341.32",-4.78,-0.35,"357,514,393.10"
Development Bank Index,"5,367.78",10.68,0.19,"607,338,939.10"
Finance Index,"2,605.42",-27.16,-1.03,"352,772,708.80"
Hotels And Tourism,"6,700.66",52.08,0.78,"58,456,285.60"
HydroPower Index,"3,649.50",-34.02,-0.92,"2,624,976,335.20"
Investment,101.29,0.74,0.74,"486,366,731.70"
Life Insurance,"12,833.40",139.68,1.10,"253,500,179.40"
Manufacturing And Processing,"7,074.38",62.96,0.89,"320,764,615.20"
Microfinance Index,"4,851.51",1.58,0.03,"295,442,899.00"
Mutual Fund,20.04,-0.09,-0.48,"10,358,619.68"
Non Life Insurance,"12,755.90",223.76,1.78,"322,048,465.30"
Others Index,"2,005.58",54.57,2.79,"447,178,779.20"
Trading Index,"4,364.48",-93.79,-2.10,"5,726,061.50"
