Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,969.02",-26.47,-1.33,"1,336,333,964.70"
Sensitive Index,373.56,-4.81,-1.27,"467,366,264.70"
Float Index,138.31,-1.83,-1.31,"1,324,641,326.70"
Sensitive Float Index,124.99,-1.62,-1.28,"461,945,387.50"
Banking SubIndex,"1,297.16",-12.36,-0.94,"210,470,893.10"
Development Bank Index,"3,556.02",-30.21,-0.84,"53,496,349.80"
Finance Index,"1,653.47",-26.22,-1.56,"66,317,814.70"
Hotels And Tourism,"3,100.09",-20.73,-0.66,"11,719,572.50"
HydroPower Index,"2,516.76",-40.15,-1.57,"408,439,312.90"
Investment,64.05,-0.93,-1.43,"49,705,237.80"
Life Insurance,"9,876.35",-126.06,-1.26,"79,485,745.90"
Manufacturing And Processing,"4,703.27",-70.62,-1.48,"154,511,050.00"
Microfinance Index,"3,739.04",-101.26,-2.64,"189,615,474.60"
Mutual Fund,14.01,-0.11,-0.80,"3,119,091.07"
Non Life Insurance,"8,687.83",-83.43,-0.95,"47,172,602.40"
Others Index,"1,428.04",-20.84,-1.44,"38,335,270.00"
Trading Index,"2,101.19",-49.87,-2.32,"15,372,003.00"
